timestamp,cpu_percent,memory_mb,inference_time
1776302742.0995378,0.0,284.57421875,9.162484645843506
1776302742.1997497,5.0,286.5390625,9.162484645843506
1776302742.3000581,2.4,286.5546875,9.162484645843506
1776302742.400558,15.0,309.640625,9.162484645843506
1776302742.5694234,28.4,312.6171875,9.162484645843506
1776302742.6697173,0.0,312.46484375,9.162484645843506
1776302742.8342805,25.8,320.8515625,9.162484645843506
1776302742.9378498,24.4,339.71484375,9.162484645843506
1776302743.038901,26.8,352.68359375,9.162484645843506
1776302743.1393023,37.5,382.7265625,9.162484645843506
1776302743.2396874,48.7,403.8125,9.162484645843506
1776302743.3400042,43.9,452.265625,9.162484645843506
1776302743.4403062,50.0,477.84375,9.162484645843506
1776302743.5406218,50.0,519.08984375,9.162484645843506
1776302743.6409607,45.0,533.65625,9.162484645843506
1776302743.7412786,51.2,557.8984375,9.162484645843506
1776302743.8415902,50.0,564.04296875,9.162484645843506
1776302743.941928,50.0,563.4140625,9.162484645843506
1776302744.042274,50.0,558.0390625,9.162484645843506
1776302744.1425889,50.0,560.92578125,9.162484645843506
1776302744.2429316,50.0,569.25390625,9.162484645843506
1776302744.3432841,50.0,579.37890625,9.162484645843506
1776302744.4436088,50.0,582.28125,9.162484645843506
1776302744.5439446,45.0,605.4140625,9.162484645843506
1776302744.644291,50.0,648.23828125,9.162484645843506
1776302744.7446425,51.2,661.66015625,9.162484645843506
1776302744.8449888,50.0,674.4375,9.162484645843506
1776302744.945336,50.0,691.99609375,9.162484645843506
1776302745.0456707,50.0,707.65234375,9.162484645843506
1776302745.145994,50.0,711.8828125,9.162484645843506
1776302745.246352,50.0,726.82421875,9.162484645843506
1776302745.3466814,51.2,768.44140625,9.162484645843506
1776302745.4470174,48.7,748.6640625,9.162484645843506
1776302745.5473216,51.2,711.234375,9.162484645843506
1776302745.6476526,48.7,769.1953125,9.162484645843506
1776302745.747974,51.2,789.734375,9.162484645843506
1776302745.8483257,50.0,768.00390625,9.162484645843506
1776302745.9486558,48.7,769.9453125,9.162484645843506
1776302746.0489843,51.2,790.484375,9.162484645843506
1776302746.1493437,50.0,753.24609375,9.162484645843506
1776302746.2496715,50.0,718.80078125,9.162484645843506
1776302746.3500352,50.0,730.6796875,9.162484645843506
1776302746.4503467,50.0,705.5390625,9.162484645843506
1776302746.5506964,51.3,731.30859375,9.162484645843506
1776302746.6510544,51.2,731.30859375,9.162484645843506
1776302746.751402,50.0,765.18359375,9.162484645843506
1776302746.851728,50.0,772.25,9.162484645843506
1776302746.9520571,50.0,752.1484375,9.162484645843506
1776302747.0523915,48.8,772.90234375,9.162484645843506
1776302747.1527078,50.0,734.86328125,9.162484645843506
1776302747.253056,50.0,772.55078125,9.162484645843506
1776302747.353406,50.0,773.5546875,9.162484645843506
1776302747.4537537,50.0,759.578125,9.162484645843506
1776302747.5541694,50.0,774.20703125,9.162484645843506
1776302747.6544828,50.0,689.59765625,9.162484645843506
1776302747.754793,40.0,726.27734375,9.162484645843506
1776302747.8552113,47.5,774.33984375,9.162484645843506
1776302747.9555357,51.2,768.94140625,9.162484645843506
1776302748.0558705,48.7,756.2109375,9.162484645843506
1776302748.1562173,51.2,736.46484375,9.162484645843506
1776302748.2565966,48.7,814.703125,9.162484645843506
1776302748.356952,48.8,774.4140625,9.162484645843506
1776302748.4573357,50.0,774.4765625,9.162484645843506
1776302748.5576782,51.2,753.89453125,9.162484645843506
1776302748.6580124,48.7,814.9296875,9.162484645843506
1776302748.7583544,51.2,746.2578125,9.162484645843506
1776302748.858676,50.0,800.9765625,9.162484645843506
1776302748.9589882,48.7,694.12890625,9.162484645843506
1776302749.0593288,50.0,734.12890625,9.162484645843506
1776302749.1596642,50.0,721.16796875,9.162484645843506
1776302749.2599695,50.0,742.8828125,9.162484645843506
1776302749.3602636,50.0,740.1875,9.162484645843506
1776302749.4605947,51.2,768.6953125,9.162484645843506
1776302749.5609267,47.5,749.6953125,9.162484645843506
1776302749.6612663,50.0,735.76171875,9.162484645843506
1776302749.7615979,50.0,774.7578125,9.162484645843506
1776302749.8618634,45.0,654.50390625,9.162484645843506
1776302749.9622533,42.5,762.140625,9.162484645843506
1776302750.062507,40.0,697.44140625,9.162484645843506
1776302750.1628137,41.5,705.609375,9.162484645843506
1776302750.263142,42.5,769.55078125,9.162484645843506
1776302750.363479,41.5,750.37890625,9.162484645843506
1776302750.4637837,41.0,778.0859375,9.162484645843506
1776302750.564081,40.0,775.59375,9.162484645843506
1776302750.664376,37.5,775.59375,9.162484645843506
1776302750.7647202,42.5,756.46484375,9.162484645843506
1776302750.865004,42.5,815.91015625,9.162484645843506
1776302750.9653502,42.5,755.5,9.162484645843506
1776302751.0656395,42.5,815.91015625,9.162484645843506
1776302751.1659572,42.5,705.8359375,9.162484645843506
1776302751.2663097,50.0,706.9609375,9.162484645843506
1776302751.366632,51.2,741.89453125,9.162484645843506
1776302751.4669383,48.8,743.57421875,9.162484645843506
1776302751.5672522,50.0,735.2890625,9.162484645843506
1776302751.6675599,50.0,736.69140625,9.162484645843506
1776302751.7681193,48.7,694.9609375,9.162484645843506
