timestamp,cpu_percent,memory_mb,inference_time
1777510758.3327117,0.0,418.31640625,176.17758774757385
1777510758.4329803,9.9,419.8046875,176.17758774757385
1777510758.5331655,0.0,419.8125,176.17758774757385
1777510758.635084,3.7,449.9609375,176.17758774757385
1777510758.735334,13.8,519.36328125,176.17758774757385
1777510758.835509,13.7,567.2890625,176.17758774757385
1777510758.935728,21.3,630.21484375,176.17758774757385
1777510759.0359504,12.7,693.05859375,176.17758774757385
1777510759.1361623,12.5,757.02734375,176.17758774757385
1777510759.2364085,13.6,820.4296875,176.17758774757385
1777510759.336707,13.9,871.69921875,176.17758774757385
1777510759.4369633,13.7,871.70703125,176.17758774757385
1777510759.537127,12.5,871.7109375,176.17758774757385
1777510759.6372998,12.3,871.71875,176.17758774757385
1777510759.7374563,12.5,871.734375,176.17758774757385
1777510759.8376346,12.5,871.84765625,176.17758774757385
1777510759.9378781,25.0,915.640625,176.17758774757385
1777510760.0381408,23.8,1027.42578125,176.17758774757385
1777510760.1384096,21.2,1136.48828125,176.17758774757385
1777510760.2385867,13.8,1201.53515625,176.17758774757385
1777510760.3388107,28.4,1358.203125,176.17758774757385
1777510760.439072,32.5,1466.953125,176.17758774757385
1777510760.5393293,30.0,1466.953125,176.17758774757385
1777510760.6396954,24.4,1466.953125,176.17758774757385
1777510760.739958,44.3,1356.43359375,176.17758774757385
1777510760.8401954,30.4,1228.8046875,176.17758774757385
1777510760.9404244,17.3,1314.41015625,176.17758774757385
1777510761.0405765,12.5,1377.875,176.17758774757385
1777510761.1407275,12.5,1442.10546875,176.17758774757385
1777510761.3191512,12.6,1467.58203125,176.17758774757385
1777510761.4194384,11.4,1531.6953125,176.17758774757385
1777510761.5197213,13.6,1595.8125,176.17758774757385
1777510761.6200037,12.5,1659.85546875,176.17758774757385
1777510761.7203279,12.5,1723.98828125,176.17758774757385
1777510761.820604,12.3,1788.0390625,176.17758774757385
1777510761.9208894,12.5,1851.94921875,176.17758774757385
1777510762.0211778,12.5,1916.03125,176.17758774757385
1777510762.1214602,13.6,1980.2578125,176.17758774757385
1777510762.2217453,11.4,2044.41015625,176.17758774757385
1777510762.32203,12.5,2108.55078125,176.17758774757385
1777510762.42234,12.3,2172.84375,176.17758774757385
1777510762.5226212,12.5,2237.0234375,176.17758774757385
1777510762.6229055,12.5,2301.1171875,176.17758774757385
1777510762.7231877,12.5,2365.27734375,176.17758774757385
1777510762.8234768,13.6,2429.41015625,176.17758774757385
1777510762.923763,11.4,2493.37890625,176.17758774757385
1777510763.0240467,13.6,2557.4609375,176.17758774757385
1777510763.124366,11.2,2621.6015625,176.17758774757385
1777510763.224644,12.5,2685.62109375,176.17758774757385
1777510763.3249276,13.6,2749.94140625,176.17758774757385
1777510763.4252155,11.4,2796.37890625,176.17758774757385
1777510763.525523,12.5,2796.37890625,176.17758774757385
1777510763.625816,12.5,2796.37890625,176.17758774757385
1777510763.7261097,12.3,2796.37890625,176.17758774757385
1777510763.8264296,13.6,2796.37890625,176.17758774757385
1777510763.926726,12.5,2796.3828125,176.17758774757385
1777510764.027017,12.5,2796.3828125,176.17758774757385
1777510764.1273284,12.5,2796.3828125,176.17758774757385
1777510764.2276385,12.3,2796.3828125,176.17758774757385
1777510764.3279266,12.5,2796.3828125,176.17758774757385
1777510764.428263,12.5,2796.38671875,176.17758774757385
1777510764.528557,12.5,2796.38671875,176.17758774757385
1777510764.628862,12.5,2796.38671875,176.17758774757385
1777510764.729162,12.5,2796.38671875,176.17758774757385
1777510764.8294613,12.3,2796.38671875,176.17758774757385
1777510764.929774,12.5,2796.39453125,176.17758774757385
1777510765.030061,12.5,2796.39453125,176.17758774757385
1777510765.130415,12.5,2796.39453125,176.17758774757385
1777510765.2306106,16.7,2796.39453125,176.17758774757385
1777510765.3307903,12.5,2796.39453125,176.17758774757385
1777510765.4309628,13.4,2834.66015625,176.17758774757385
1777510765.5311563,11.4,2895.8359375,176.17758774757385
1777510765.6313186,13.6,2960.1796875,176.17758774757385
1777510765.731556,31.3,3000.1875,176.17758774757385
1777510765.8317962,20.0,3014.1875,176.17758774757385
1777510765.9320858,29.6,2975.9375,176.17758774757385
1777510766.0323377,15.0,2975.9375,176.17758774757385
1777510766.3029504,12.5,2558.875,176.17758774757385
1777510766.4031181,12.5,507.5859375,176.17758774757385
1777510766.5038643,1.2,507.59375,176.17758774757385
1777510766.60407,0.0,507.59375,176.17758774757385
1777510766.7347307,11.4,521.3203125,176.17758774757385
1777510766.8933706,12.6,535.6640625,176.17758774757385
1777510767.1000817,11.8,543.52734375,176.17758774757385
1777510767.2205925,12.8,561.4453125,176.17758774757385
1777510767.3512535,12.9,577.125,176.17758774757385
1777510767.4909813,11.7,589.0390625,176.17758774757385
1777510767.6822085,13.0,620.734375,176.17758774757385
1777510767.78253,28.6,906.75390625,176.17758774757385
1777510767.882866,46.2,1339.49609375,176.17758774757385
1777510767.983288,50.0,1783.99609375,176.17758774757385
1777510768.08361,50.0,2242.80859375,176.17758774757385
1777510768.1840339,49.4,2475.984375,176.17758774757385
1777510768.2844925,50.6,2476.421875,176.17758774757385
1777510768.3848736,49.4,2476.984375,176.17758774757385
1777510768.485292,50.0,2477.859375,176.17758774757385
1777510768.585732,51.2,2478.796875,176.17758774757385
1777510768.6861358,49.4,2479.734375,176.17758774757385
1777510768.786555,50.0,2480.66796875,176.17758774757385
1777510768.8869436,50.0,2481.48046875,176.17758774757385
1777510768.987358,50.0,2482.29296875,176.17758774757385
1777510769.0877597,50.0,2483.16796875,176.17758774757385
1777510769.1881702,50.0,2483.97265625,176.17758774757385
1777510769.288588,50.6,2484.66015625,176.17758774757385
1777510769.3889813,49.4,2485.41015625,176.17758774757385
1777510769.4893785,50.0,2486.16015625,176.17758774757385
1777510769.5897884,50.6,2486.84765625,176.17758774757385
1777510769.6902192,50.0,2487.41015625,176.17758774757385
1777510769.7905822,50.0,2488.16015625,176.17758774757385
1777510769.8909721,50.0,2488.66015625,176.17758774757385
1777510769.9913955,50.0,2491.38671875,176.17758774757385
1777510770.0918138,50.0,2491.88671875,176.17758774757385
1777510770.1922188,50.0,2492.5078125,176.17758774757385
1777510770.292657,50.6,2493.1953125,176.17758774757385
1777510770.393104,49.4,2493.515625,176.17758774757385
1777510770.493574,50.6,2494.44921875,176.17758774757385
1777510770.5939348,50.0,2494.953125,176.17758774757385
1777510770.6943407,50.0,2495.453125,176.17758774757385
1777510770.7947328,50.0,2496.46875,176.17758774757385
1777510770.8951144,49.4,2498.0859375,176.17758774757385
1777510770.9955573,50.6,2498.671875,176.17758774757385
1777510771.0960078,50.0,2499.29296875,176.17758774757385
1777510771.1964135,50.0,2500.109375,176.17758774757385
1777510771.2968512,50.6,2501.28125,176.17758774757385
1777510771.3972878,50.0,2502.09375,176.17758774757385
1777510771.4977982,50.0,2504.13671875,176.17758774757385
1777510771.5980482,50.0,2504.69921875,176.17758774757385
1777510771.6985116,50.6,2506.4296875,176.17758774757385
1777510771.7989097,50.0,2507.08203125,176.17758774757385
1777510771.899341,49.4,2507.5,176.17758774757385
1777510771.999708,50.0,2508.0,176.17758774757385
1777510772.1001182,50.0,2508.82421875,176.17758774757385
1777510772.2005394,50.6,2509.46484375,176.17758774757385
1777510772.3009343,50.0,2510.05859375,176.17758774757385
1777510772.401336,50.0,2510.12109375,176.17758774757385
1777510772.501742,50.0,2511.21484375,176.17758774757385
1777510772.6022491,50.0,2513.19140625,176.17758774757385
1777510772.7026467,50.0,2514.59765625,176.17758774757385
1777510772.8030405,50.0,2515.03515625,176.17758774757385
1777510772.903495,50.6,2517.1328125,176.17758774757385
1777510773.0039012,50.0,2518.32421875,176.17758774757385
1777510773.104332,49.4,2519.64453125,176.17758774757385
1777510773.204756,50.0,2519.76953125,176.17758774757385
1777510773.305144,50.0,2520.140625,176.17758774757385
1777510773.405618,50.6,2520.421875,176.17758774757385
1777510773.505998,49.4,2528.41796875,176.17758774757385
1777510773.6064146,50.6,2532.09375,176.17758774757385
1777510773.7067866,50.0,2532.46875,176.17758774757385
1777510773.8072155,50.0,2532.78125,176.17758774757385
1777510773.9075558,50.6,2533.8359375,176.17758774757385
1777510774.007967,50.0,2534.34765625,176.17758774757385
1777510774.108387,50.0,2534.87109375,176.17758774757385
1777510774.2088873,50.0,2535.26171875,176.17758774757385
1777510774.3093052,49.4,2535.71484375,176.17758774757385
1777510774.409738,50.0,2535.77734375,176.17758774757385
1777510774.5101235,50.0,2535.96484375,176.17758774757385
1777510774.6105845,50.6,2537.98828125,176.17758774757385
1777510774.710974,50.0,2538.23828125,176.17758774757385
1777510774.8114188,50.0,2538.48828125,176.17758774757385
1777510774.9118233,50.0,2538.61328125,176.17758774757385
1777510775.0122743,50.0,2538.67578125,176.17758774757385
1777510775.1126766,50.6,2538.86328125,176.17758774757385
1777510775.2130768,50.0,2538.92578125,176.17758774757385
1777510775.3135197,49.4,2539.046875,176.17758774757385
1777510775.4138904,50.0,2541.00390625,176.17758774757385
1777510775.514368,50.0,2541.24609375,176.17758774757385
1777510775.6147463,50.6,2541.30859375,176.17758774757385
1777510775.7152166,50.0,2541.43359375,176.17758774757385
1777510775.8155394,50.6,2541.74609375,176.17758774757385
1777510775.915957,50.0,2542.21484375,176.17758774757385
1777510776.0163755,49.4,2542.5703125,176.17758774757385
1777510776.1167736,50.6,2543.16015625,176.17758774757385
1777510776.217308,50.0,2543.578125,176.17758774757385
1777510776.3177583,50.6,2543.9140625,176.17758774757385
1777510776.4181583,49.4,2544.078125,176.17758774757385
1777510776.5185616,50.6,2545.9296875,176.17758774757385
1777510776.6189399,50.0,2546.27734375,176.17758774757385
1777510776.7193367,50.0,2546.5078125,176.17758774757385
1777510776.8197818,50.0,2546.9296875,176.17758774757385
1777510776.9201493,50.0,2547.33203125,176.17758774757385
1777510777.020798,50.0,2547.734375,176.17758774757385
1777510777.1211896,50.0,2548.203125,176.17758774757385
1777510777.2215893,50.6,2548.60546875,176.17758774757385
1777510777.3219957,50.0,2551.26171875,176.17758774757385
1777510777.4223676,50.0,2551.26171875,176.17758774757385
1777510777.5228,50.0,2551.38671875,176.17758774757385
1777510777.6231577,49.4,2552.19140625,176.17758774757385
1777510777.7235427,50.6,2552.73828125,176.17758774757385
1777510777.8239377,50.0,2553.16796875,176.17758774757385
1777510777.924384,50.0,2553.5390625,176.17758774757385
1777510778.02484,50.0,2556.2578125,176.17758774757385
1777510778.125333,50.0,2556.71875,176.17758774757385
1777510778.2257593,50.0,2556.71875,176.17758774757385
1777510778.3262138,50.0,2556.71875,176.17758774757385
1777510778.4267452,50.0,2556.78125,176.17758774757385
1777510778.5271301,50.6,2556.96484375,176.17758774757385
1777510778.6276488,50.6,2557.02734375,176.17758774757385
1777510778.7280908,49.4,2557.08984375,176.17758774757385
1777510778.8285358,50.0,2557.08984375,176.17758774757385
1777510778.928981,50.0,2557.08984375,176.17758774757385
1777510779.029478,49.4,2559.734375,176.17758774757385
1777510779.1299624,51.2,2560.12109375,176.17758774757385
1777510779.230408,49.4,2560.5078125,176.17758774757385
1777510779.3308241,50.6,2560.94921875,176.17758774757385
1777510779.4313152,50.0,2561.390625,176.17758774757385
1777510779.5317798,50.0,2561.64453125,176.17758774757385
