timestamp,cpu_percent,memory_mb,gpu_percent,vram_mb,inference_time
1778121495.206,58.50,1859.40,0.00,450.19,32.67
1778121495.307,47.50,1859.40,0.00,450.19,32.67
1778121495.409,47.50,1859.40,0.00,450.19,32.67
1778121495.510,47.50,1859.40,0.00,450.19,32.67
1778121495.612,46.30,1859.40,0.00,450.19,32.67
1778121495.714,36.60,1859.40,0.00,450.19,32.67
1778121495.815,50.00,1859.40,0.00,450.19,32.67
1778121495.917,50.00,1859.40,0.00,450.19,32.67
1778121496.018,50.00,1859.40,0.00,450.19,32.67
1778121496.120,45.00,1859.40,0.00,450.19,32.67
1778121496.221,41.50,1859.40,0.00,450.19,32.67
1778121496.323,40.50,1859.40,0.00,450.19,32.67
1778121496.424,50.00,1859.40,0.00,450.19,32.67
1778121496.526,51.20,1859.40,0.00,450.19,32.67
1778121496.628,50.00,1859.40,0.00,450.19,32.67
1778121496.729,43.90,1859.40,0.00,450.19,32.67
1778121496.831,50.00,1859.41,0.00,450.19,32.67
1778121496.933,47.50,1859.41,0.00,450.19,32.67
1778121497.034,46.30,1859.41,0.00,450.19,32.67
1778121497.136,51.20,1859.41,0.00,450.19,32.67
1778121497.237,41.50,1859.41,0.00,450.19,32.67
1778121497.339,50.00,1859.41,0.00,450.19,32.67
1778121497.441,48.80,1859.41,0.00,450.19,32.67
1778121497.542,50.00,1859.41,0.00,450.19,32.67
1778121497.644,50.00,1860.18,0.00,450.19,32.67
1778121497.745,50.00,1824.67,0.00,450.19,32.67
1778121497.847,32.50,1824.96,0.00,450.19,32.67
1778121497.949,25.00,1824.96,0.00,450.19,32.67
1778121498.050,26.20,1824.96,0.00,450.19,32.67
1778121498.151,25.00,1824.97,0.00,450.19,32.67
1778121498.253,29.30,1851.50,0.00,450.19,32.67
1778121498.355,25.00,1851.53,0.00,450.19,32.67
1778121498.456,26.80,1851.55,0.00,450.19,32.67
1778121498.558,25.00,1871.05,0.00,450.19,32.67
1778121498.659,24.40,1891.42,0.00,450.19,32.67
1778121498.760,26.80,1911.70,0.00,450.19,32.67
1778121498.862,25.00,1931.96,0.00,450.19,32.67
1778121498.963,24.40,1952.28,0.00,450.19,32.67
1778121499.065,25.00,1972.54,0.00,450.19,32.67
1778121499.166,26.80,1992.84,0.00,450.19,32.67
1778121499.268,25.00,2013.18,0.00,450.19,32.67
1778121499.369,24.40,2033.42,0.00,450.19,32.67
1778121499.471,25.00,2053.70,0.00,450.19,32.67
1778121499.572,25.00,2073.99,0.00,450.19,32.67
1778121499.674,26.20,2094.21,0.00,450.19,32.67
1778121499.775,25.00,2114.57,0.00,450.19,32.67
1778121499.877,25.00,2134.77,0.00,450.19,32.67
1778121499.978,26.80,2155.06,0.00,450.19,32.67
1778121500.080,24.40,2175.37,0.00,450.19,32.67
1778121500.181,26.80,2195.60,0.00,450.19,32.67
1778121500.283,25.00,2215.92,0.00,450.19,32.67
1778121500.384,24.40,2236.17,0.00,450.19,32.67
1778121500.486,26.80,2256.36,0.00,450.19,32.67
1778121500.587,25.00,2276.63,0.00,450.19,32.67
1778121500.689,25.00,2296.89,0.00,450.19,32.67
1778121500.790,24.40,2317.10,0.00,450.19,32.67
1778121500.892,26.80,2337.45,0.00,450.19,32.67
1778121500.993,25.00,2357.67,0.00,450.19,32.67
1778121501.094,25.00,2377.91,0.00,450.19,32.67
1778121501.196,24.40,2398.24,0.00,450.19,32.67
1778121501.297,25.00,2418.30,0.00,450.19,32.67
1778121501.399,26.80,2438.56,0.00,450.19,32.67
1778121501.500,24.40,2458.83,0.00,450.19,32.67
1778121501.602,25.00,2479.06,0.00,450.19,32.67
1778121501.703,26.80,2499.38,0.00,450.19,32.67
1778121501.805,26.80,2519.61,0.00,450.19,32.67
1778121501.906,24.40,2539.88,0.00,450.19,32.67
1778121502.008,25.00,2560.20,0.00,450.19,32.67
1778121502.109,26.80,2560.42,0.00,450.19,32.67
1778121502.211,25.00,2560.42,0.00,450.19,32.67
1778121502.312,24.40,2560.42,0.00,450.19,32.67
1778121502.414,25.00,2560.42,0.00,450.19,32.67
1778121502.515,26.80,2560.43,0.00,450.19,32.67
1778121502.617,25.00,2560.43,0.00,450.19,32.67
1778121502.718,26.20,2560.43,0.00,450.19,32.67
1778121502.819,25.00,2560.43,0.00,450.19,32.67
1778121502.921,25.00,2560.43,0.00,450.19,32.67
1778121503.023,26.20,2560.43,0.00,450.19,32.67
1778121503.124,25.00,2560.43,0.00,450.19,32.67
1778121503.225,25.00,2560.43,0.00,450.19,32.67
1778121503.327,26.80,2560.43,0.00,450.19,32.67
1778121503.428,24.40,2560.43,0.00,450.19,32.67
1778121503.530,25.00,2560.43,0.00,450.19,32.67
1778121503.631,25.00,2560.43,0.00,450.19,32.67
1778121503.733,25.00,2560.43,0.00,450.19,32.67
1778121503.834,26.20,2560.43,0.00,450.19,32.67
1778121503.936,26.80,2560.43,0.00,450.19,32.67
1778121504.037,25.00,2560.43,0.00,450.19,32.67
1778121504.139,24.40,2560.43,0.00,450.19,32.67
1778121504.240,25.00,2560.43,0.00,450.19,32.67
1778121504.341,25.00,2560.43,0.00,450.19,32.67
1778121504.443,25.00,2560.43,0.00,450.19,32.67
1778121504.544,26.20,2560.43,0.00,450.19,32.67
1778121504.646,26.80,2560.43,0.00,450.19,32.67
1778121504.747,25.00,2560.43,0.00,450.19,32.67
1778121504.849,25.00,2560.43,0.00,450.19,32.67
1778121504.950,24.40,2560.43,0.00,450.19,32.67
1778121505.052,25.00,2560.43,0.00,450.19,32.67
1778121505.153,26.80,2560.43,0.00,450.19,32.67
1778121505.255,26.20,2560.43,0.00,450.19,32.67
1778121505.356,25.00,2560.43,0.00,450.19,32.67
1778121505.458,25.00,2560.43,0.00,450.19,32.67
1778121505.559,25.00,2560.43,0.00,450.19,32.67
1778121505.660,24.40,2560.43,0.00,450.19,32.67
1778121505.762,26.80,2560.43,0.00,450.19,32.67
1778121505.863,25.00,2560.43,0.00,450.19,32.67
1778121505.965,26.80,2560.43,0.00,450.19,32.67
1778121506.066,24.40,2560.43,0.00,450.19,32.67
1778121506.168,25.00,2560.43,0.00,450.19,32.67
1778121506.269,25.00,2560.43,0.00,450.19,32.67
1778121506.371,24.40,2560.43,0.00,450.19,32.67
1778121506.472,25.00,2560.43,0.00,450.19,32.67
1778121506.574,26.80,2560.43,0.00,450.19,32.67
1778121506.675,26.80,2560.43,0.00,450.19,32.67
1778121506.776,24.40,2560.43,0.00,450.19,32.67
1778121506.878,25.00,2560.43,0.00,450.19,32.67
1778121506.980,25.00,2560.43,0.00,450.19,32.67
1778121507.081,25.00,2560.43,0.00,450.19,32.67
1778121507.182,26.20,2560.44,0.00,450.19,32.67
1778121507.284,25.00,2560.44,0.00,450.19,32.67
1778121507.385,26.80,2560.44,0.00,450.19,32.67
1778121507.487,25.00,2560.44,0.00,450.19,32.67
1778121507.588,24.40,2560.44,0.00,450.19,32.67
1778121507.690,25.00,2560.44,0.00,450.19,32.67
1778121507.791,26.80,2560.44,0.00,450.19,32.67
1778121507.893,24.40,2560.44,0.00,450.19,32.67
1778121507.994,25.00,2560.44,0.00,450.19,32.67
1778121508.096,25.00,2560.44,0.00,450.19,32.67
1778121508.197,26.80,2560.44,0.00,450.19,32.67
1778121508.299,26.20,2560.44,0.00,450.19,32.67
1778121508.400,25.00,2560.44,0.00,450.19,32.67
1778121508.501,25.00,2560.44,0.00,450.19,32.67
1778121508.603,25.00,2560.44,0.00,450.19,32.67
1778121508.704,24.40,2560.44,0.00,450.19,32.67
1778121508.806,25.00,2560.44,0.00,450.19,32.67
1778121508.907,26.80,2560.44,0.00,450.19,32.67
1778121509.009,26.20,2560.44,0.00,450.19,32.67
1778121509.110,25.00,2560.44,0.00,450.19,32.67
1778121509.212,25.00,2560.44,0.00,450.19,32.67
1778121509.313,25.00,2560.44,0.00,450.19,32.67
1778121509.414,24.40,2560.44,0.00,450.19,32.67
1778121509.516,25.00,2560.44,0.00,450.19,32.67
1778121509.617,28.60,2560.44,0.00,450.19,32.67
1778121509.719,25.00,2560.44,0.00,450.19,32.67
1778121509.820,24.40,2560.44,0.00,450.19,32.67
1778121509.922,25.00,2560.44,0.00,450.19,32.67
1778121510.024,25.00,2560.44,0.00,450.19,32.67
1778121510.125,24.40,2560.44,0.00,450.19,32.67
1778121510.226,26.80,2560.44,0.00,450.19,32.67
1778121510.328,26.80,2560.44,0.00,450.19,32.67
1778121510.429,25.00,2560.44,0.00,450.19,32.67
1778121510.531,25.00,2560.44,0.00,450.19,32.67
1778121510.632,24.40,2560.44,0.00,450.19,32.67
1778121510.734,26.80,2560.44,0.00,450.19,32.67
1778121510.835,25.00,2560.44,0.00,450.19,32.67
1778121510.937,26.80,2560.44,0.00,450.19,32.67
1778121511.038,26.20,2560.44,0.00,450.19,32.67
1778121511.139,25.00,2560.44,0.00,450.19,32.67
1778121511.241,25.00,2560.44,0.00,450.19,32.67
1778121511.342,26.20,2560.44,0.00,450.19,32.67
1778121511.444,25.00,2560.44,0.00,450.19,32.67
1778121511.545,25.00,2560.44,0.00,450.19,32.67
1778121511.647,26.80,2560.44,0.00,450.19,32.67
1778121511.748,24.40,2560.45,0.00,450.19,32.67
1778121511.849,25.00,2560.45,0.00,450.19,32.67
1778121511.951,25.00,2560.45,0.00,450.19,32.67
1778121512.052,26.80,2560.45,0.00,450.19,32.67
1778121512.154,24.40,2560.45,0.00,450.19,32.67
1778121512.255,26.80,2560.45,0.00,450.19,32.67
1778121512.357,25.00,2560.45,0.00,450.19,32.67
1778121512.458,25.00,2560.45,0.00,450.19,32.67
1778121512.560,24.40,2560.45,0.00,450.19,32.67
1778121512.661,26.80,2560.45,0.00,450.19,32.67
1778121512.763,25.00,2560.45,0.00,450.19,32.67
1778121512.864,24.40,2560.45,0.00,450.19,32.67
1778121512.966,25.00,2560.45,0.00,450.19,32.67
1778121513.067,26.80,2560.45,0.00,450.19,32.67
1778121513.169,25.00,2560.45,0.00,450.19,32.67
1778121513.270,26.20,2560.45,0.00,450.19,32.67
1778121513.372,25.00,2560.45,0.00,450.19,32.67
1778121513.473,25.00,2560.45,0.00,450.19,32.67
1778121513.575,25.00,2560.45,0.00,450.19,32.67
1778121513.676,26.20,2560.45,0.00,450.19,32.67
1778121513.777,25.00,2560.45,0.00,450.19,32.67
1778121513.879,25.00,2560.45,0.00,450.19,32.67
1778121513.980,26.20,2560.45,0.00,450.19,32.67
1778121514.082,25.00,2560.45,0.00,450.19,32.67
1778121514.183,25.00,2560.45,0.00,450.19,32.67
1778121514.285,25.00,2560.45,0.00,450.19,32.67
1778121514.386,24.40,2560.45,0.00,450.19,32.67
1778121514.488,25.00,2560.45,0.00,450.19,32.67
1778121514.589,28.60,2560.45,0.00,450.19,32.67
1778121514.691,24.40,2560.45,0.00,450.19,32.67
1778121514.792,25.00,2560.45,0.00,450.19,32.67
1778121514.894,25.00,2560.45,0.00,450.19,32.67
1778121514.995,25.00,2560.45,0.00,450.19,32.67
1778121515.097,26.20,2560.45,0.00,450.19,32.67
1778121515.198,25.00,2560.45,0.00,450.19,32.67
1778121515.300,25.00,2560.45,0.00,450.19,32.67
1778121515.402,26.20,2560.45,0.00,450.19,32.67
1778121515.503,25.00,2560.45,0.00,450.19,32.67
1778121515.605,25.00,2560.45,0.00,450.19,32.67
1778121515.706,26.80,2560.45,0.00,450.19,32.67
1778121515.808,24.40,2560.45,0.00,450.19,32.67
1778121515.909,25.00,2560.45,0.00,450.19,32.67
1778121516.011,25.00,2560.45,0.00,450.19,32.67
1778121516.112,26.20,2560.45,0.00,450.19,32.67
1778121516.213,25.00,2560.45,0.00,450.19,32.67
1778121516.315,26.80,2560.45,0.00,450.19,32.67
1778121516.416,25.00,2560.45,0.00,450.19,32.67
1778121516.518,25.00,2560.45,0.00,450.19,32.67
1778121516.619,24.40,2560.45,0.00,450.19,32.67
1778121516.721,26.80,2560.45,0.00,450.19,32.67
1778121516.822,25.00,2560.45,0.00,450.19,32.67
1778121516.924,25.00,2560.46,0.00,450.19,32.67
1778121517.025,26.20,2560.46,0.00,450.19,32.67
1778121517.127,25.00,2560.46,0.00,450.19,32.67
1778121517.228,25.00,2560.46,0.00,450.19,32.67
1778121517.329,24.40,2560.46,0.00,450.19,32.67
1778121517.431,26.80,2560.46,0.00,450.19,32.67
1778121517.532,25.00,2560.46,0.00,450.19,32.67
1778121517.634,26.80,2560.46,0.00,450.19,32.67
1778121517.735,24.40,2560.46,0.00,450.19,32.67
1778121517.837,25.00,2560.46,0.00,450.19,32.67
1778121517.938,25.00,2560.46,0.00,450.19,32.67
1778121518.040,26.80,2560.46,0.00,450.19,32.67
1778121518.141,24.40,2560.46,0.00,450.19,32.67
1778121518.243,26.80,2560.46,0.00,450.19,32.67
1778121518.344,25.00,2560.46,0.00,450.19,32.67
1778121518.446,24.40,2560.46,0.00,450.19,32.67
1778121518.547,25.00,2560.46,0.00,450.19,32.67
1778121518.649,25.00,2560.46,0.00,450.19,32.67
1778121518.750,26.80,2563.74,0.00,450.19,32.67
1778121518.852,26.20,2579.59,0.00,450.19,32.67
1778121518.953,25.00,2579.59,0.00,450.19,32.67
1778121519.055,25.00,2579.59,0.00,450.19,32.67
1778121519.156,24.40,2579.59,0.00,450.19,32.67
1778121519.258,25.00,2581.30,0.00,450.19,32.67
1778121519.359,26.80,2599.55,0.00,450.19,32.67
1778121519.461,25.00,2617.73,0.00,450.19,32.67
1778121519.562,26.80,2635.97,0.00,450.19,32.67
1778121519.663,25.00,2642.37,0.00,450.19,32.67
1778121519.765,24.40,2642.37,0.00,450.19,32.67
1778121519.866,26.80,2642.37,0.00,450.19,32.67
1778121519.968,25.00,2642.37,0.00,450.19,32.67
1778121520.069,25.00,2642.37,0.00,450.19,32.67
1778121520.171,24.40,2642.37,0.00,450.19,32.67
1778121520.272,31.70,2642.37,0.00,450.19,32.67
1778121520.374,26.80,2642.37,0.00,450.19,32.67
1778121520.475,25.00,2642.37,0.00,450.19,32.67
1778121520.577,24.40,2642.37,0.00,450.19,32.67
1778121520.678,32.50,2642.38,0.00,450.19,32.67
1778121520.780,31.70,2646.38,0.00,450.19,32.67
1778121520.882,26.80,2646.38,0.00,450.19,32.67
1778121520.983,30.00,2646.38,0.00,450.19,32.67
1778121521.085,30.00,2658.38,0.00,450.19,32.67
1778121521.187,28.60,2658.38,0.00,450.19,32.67
1778121521.288,25.00,2658.38,0.00,450.19,32.67
1778121521.390,26.80,2658.38,0.00,450.19,32.67
1778121521.492,25.00,2658.38,0.00,450.19,32.67
1778121521.593,31.70,2663.38,0.00,450.19,32.67
1778121521.695,25.00,2663.38,0.00,450.19,32.67
1778121521.797,24.40,2663.38,0.00,450.19,32.67
1778121521.898,26.80,2663.38,0.00,450.19,32.67
1778121522.000,25.00,2663.38,0.00,450.19,32.67
1778121522.102,28.60,2663.38,0.00,450.19,32.67
1778121522.203,27.50,2663.38,0.00,450.19,32.67
1778121522.305,26.80,2663.38,0.00,450.19,32.67
1778121522.407,25.00,2663.38,0.00,450.19,32.67
1778121522.508,27.50,2663.38,0.00,450.19,32.67
1778121522.610,27.50,2663.38,0.00,450.19,32.67
1778121522.712,33.30,2663.38,0.00,450.19,32.67
1778121522.813,34.10,2663.38,0.00,450.19,32.67
1778121522.915,25.00,2663.38,0.00,450.19,32.67
1778121523.017,25.00,2663.38,0.00,450.19,32.67
1778121523.119,26.20,2663.38,0.00,450.19,32.67
1778121523.220,25.00,2663.38,0.00,450.19,32.67
1778121523.322,26.80,2663.39,0.00,450.19,32.67
1778121523.424,24.40,2663.39,0.00,450.19,32.67
1778121523.525,25.00,2663.39,0.00,450.19,32.67
1778121523.627,25.00,2663.39,0.00,450.19,32.67
1778121523.728,26.80,2663.39,0.00,450.19,32.67
1778121523.830,24.40,2663.39,0.00,450.19,32.67
1778121523.932,25.00,2663.39,0.00,450.19,32.67
1778121524.033,26.80,2663.39,0.00,450.19,32.67
1778121524.135,24.40,2663.39,0.00,450.19,32.67
1778121524.238,35.00,2821.11,0.00,450.19,32.67
1778121524.339,45.20,2989.05,0.00,450.19,32.67
1778121524.441,50.00,3416.92,0.00,450.19,32.67
1778121524.544,50.00,3948.92,0.00,450.19,32.67
1778121524.645,38.10,4392.86,0.00,450.19,32.67
1778121524.748,5.00,1924.96,0.00,458.19,32.67
1778121524.851,24.40,1985.28,0.00,460.19,32.67
1778121524.952,26.80,1962.52,12.00,782.19,32.67
1778121525.054,24.40,1905.51,12.00,1088.19,32.67
1778121525.155,25.00,1905.51,53.00,1428.19,32.67
1778121525.257,31.70,1905.51,53.00,1814.19,32.67
1778121525.358,5.00,1842.76,42.00,1814.19,32.67
1778121525.495,20.00,1847.94,42.00,1814.19,32.67
1778121525.618,25.50,1854.54,0.00,1814.19,32.67
1778121525.828,25.30,1858.09,0.00,1814.19,32.67
1778121525.983,25.40,1869.02,0.00,1814.19,32.67
1778121526.125,24.60,1884.18,0.00,1814.19,32.67
1778121526.323,26.40,1897.19,0.00,1814.19,32.67
1778121526.531,24.40,1910.54,0.00,1814.19,32.67
1778121526.632,26.70,1911.24,0.00,1830.19,32.67
1778121526.734,25.00,1940.63,5.00,1844.19,32.67
1778121526.835,0.00,1940.63,5.00,1844.19,32.67
1778121526.936,0.00,1940.69,0.00,1844.19,32.67
1778121527.037,2.40,1940.75,0.00,1844.19,32.67
1778121527.139,2.40,1940.82,0.00,1844.19,32.67
1778121527.240,0.00,1940.88,0.00,1844.19,32.67
1778121527.341,0.00,1940.93,0.00,1844.19,32.67
1778121527.443,0.00,1940.93,0.00,1844.19,32.67
1778121527.544,0.00,1940.99,0.00,1844.19,32.67
1778121527.645,2.40,1941.37,0.00,1844.19,32.67
1778121527.747,7.50,1942.97,1.00,1844.19,32.67
1778121527.849,24.40,1959.92,1.00,1960.19,32.67
1778121527.950,25.00,1995.21,44.00,1960.19,32.67
1778121528.052,25.00,1995.21,44.00,1960.19,32.67
