timestamp,cpu_percent,memory_mb,gpu_percent,vram_mb,inference_time
1778364758.672,12.50,2142.08,19.00,2580.69,220.69
1778364758.772,12.50,2142.08,19.00,2580.69,220.69
1778364758.873,12.50,2142.08,20.00,2580.69,220.69
1778364758.973,13.40,2142.08,20.00,2580.69,220.69
1778364759.073,12.50,2142.08,19.00,2580.69,220.69
1778364759.173,12.50,2142.08,19.00,2580.69,220.69
1778364759.274,13.60,2142.08,20.00,2580.69,220.69
1778364759.374,12.50,2142.08,20.00,2580.69,220.69
1778364759.474,12.50,2142.08,20.00,2580.69,220.69
1778364759.575,12.30,2142.08,20.00,2580.69,220.69
1778364759.675,12.50,2142.08,20.00,2580.69,220.69
1778364759.775,12.50,2142.08,20.00,2580.69,220.69
1778364759.875,12.50,2142.08,20.00,2600.69,220.69
1778364759.976,12.50,2142.08,20.00,2600.69,220.69
1778364760.076,12.30,2142.08,20.00,2600.69,220.69
1778364760.176,12.50,2142.08,20.00,2600.69,220.69
1778364760.277,12.50,2142.08,20.00,2600.69,220.69
1778364760.377,12.50,2142.08,20.00,2600.69,220.69
1778364760.477,12.50,2142.08,20.00,2600.69,220.69
1778364760.577,12.50,2142.08,20.00,2600.69,220.69
1778364760.678,12.50,2142.08,20.00,2600.69,220.69
1778364760.778,12.50,2142.08,20.00,2600.69,220.69
1778364760.878,12.30,2142.08,20.00,2600.69,220.69
1778364760.979,12.50,2142.08,20.00,2600.69,220.69
1778364761.079,12.50,2142.08,20.00,2600.69,220.69
1778364761.179,12.50,2142.08,20.00,2600.69,220.69
1778364761.279,12.50,2142.08,20.00,2600.69,220.69
1778364761.380,12.50,2142.08,20.00,2600.69,220.69
1778364761.480,12.30,2142.08,20.00,2600.69,220.69
1778364761.580,12.50,2142.08,20.00,2600.69,220.69
1778364761.680,12.50,2142.08,20.00,2600.69,220.69
1778364761.781,12.50,2142.08,20.00,2600.69,220.69
1778364761.881,12.50,2142.08,20.00,2600.69,220.69
1778364761.981,12.50,2142.08,20.00,2600.69,220.69
1778364762.081,12.30,2142.08,20.00,2620.69,220.69
1778364762.182,12.50,2142.08,20.00,2620.69,220.69
1778364762.282,12.50,2142.08,20.00,2620.69,220.69
1778364762.382,12.50,2142.08,20.00,2620.69,220.69
1778364762.483,12.50,2142.08,20.00,2620.69,220.69
1778364762.583,12.50,2142.08,20.00,2620.69,220.69
1778364762.683,12.30,2142.08,20.00,2620.69,220.69
1778364762.784,12.50,2142.08,20.00,2620.69,220.69
1778364762.884,13.60,2142.08,20.00,2620.69,220.69
1778364762.984,12.50,2142.08,20.00,2620.69,220.69
1778364763.084,12.50,2142.08,20.00,2620.69,220.69
1778364763.185,12.30,2142.08,20.00,2620.69,220.69
1778364763.285,12.50,2142.08,20.00,2620.69,220.69
1778364763.385,12.50,2142.08,20.00,2620.69,220.69
1778364763.486,12.50,2142.08,20.00,2620.69,220.69
1778364763.586,12.50,2142.08,20.00,2620.69,220.69
