timestamp,cpu_percent,memory_mb,total_time_sec
1778014303.1373646,50.0,7107.55859375,6948.787982940674
1778014303.2376525,50.0,7107.55859375,6948.787982940674
1778014303.3379254,50.0,7107.55859375,6948.787982940674
1778014303.4381778,50.0,7107.55859375,6948.787982940674
1778014303.538426,50.0,7107.55859375,6948.787982940674
1778014303.638698,50.0,7107.55859375,6948.787982940674
1778014303.7389603,50.0,7107.55859375,6948.787982940674
1778014303.8392208,50.0,7107.55859375,6948.787982940674
1778014303.9395094,50.0,7107.55859375,6948.787982940674
1778014304.0397816,50.0,7107.55859375,6948.787982940674
1778014304.1400728,50.0,7107.55859375,6948.787982940674
1778014304.240336,50.0,7107.55859375,6948.787982940674
1778014304.3406153,50.0,7107.55859375,6948.787982940674
1778014304.4408956,50.0,7107.55859375,6948.787982940674
1778014304.5411692,50.0,7107.55859375,6948.787982940674
1778014304.6414557,50.0,7107.55859375,6948.787982940674
1778014304.7417042,51.2,7107.55859375,6948.787982940674
1778014304.841953,50.0,7107.55859375,6948.787982940674
1778014304.9422014,50.0,7107.55859375,6948.787982940674
1778014305.0424528,50.0,7107.55859375,6948.787982940674
1778014305.142774,50.0,7107.55859375,6948.787982940674
1778014305.2430403,50.0,7107.55859375,6948.787982940674
1778014305.3433087,50.0,7107.55859375,6948.787982940674
1778014305.4436069,50.0,7107.55859375,6948.787982940674
1778014305.543875,50.0,7107.55859375,6948.787982940674
1778014305.644139,50.0,7107.55859375,6948.787982940674
1778014305.744404,50.0,7107.55859375,6948.787982940674
1778014305.8446908,50.0,7107.55859375,6948.787982940674
1778014305.944956,50.0,7107.55859375,6948.787982940674
1778014306.0452266,50.0,7107.55859375,6948.787982940674
1778014306.1455152,50.0,7107.55859375,6948.787982940674
1778014306.245794,50.0,7107.55859375,6948.787982940674
1778014306.3460457,50.0,7107.55859375,6948.787982940674
1778014306.4462976,50.0,7107.55859375,6948.787982940674
1778014306.5465705,50.0,7107.55859375,6948.787982940674
1778014306.646824,51.2,7107.55859375,6948.787982940674
1778014306.7470903,50.0,7107.55859375,6948.787982940674
1778014306.847361,50.0,7107.55859375,6948.787982940674
1778014306.9476428,50.0,7107.55859375,6948.787982940674
1778014307.0479062,50.0,7107.55859375,6948.787982940674
1778014307.1481593,50.0,7107.55859375,6948.787982940674
1778014307.2484102,50.0,7107.55859375,6948.787982940674
1778014307.348694,50.0,7107.55859375,6948.787982940674
1778014307.4489603,50.0,7107.55859375,6948.787982940674
1778014307.5492365,51.2,7107.55859375,6948.787982940674
1778014307.6495283,50.0,7107.55859375,6948.787982940674
1778014307.7497895,50.0,7107.55859375,6948.787982940674
1778014307.8500917,50.0,7107.5625,6948.787982940674
1778014307.9503758,50.0,7107.5625,6948.787982940674
1778014308.0506732,50.0,7107.5625,6948.787982940674
1778014308.1509335,50.0,7107.5625,6948.787982940674
1778014308.251191,50.0,7107.5625,6948.787982940674
1778014308.3514652,50.0,7107.5625,6948.787982940674
1778014308.4517376,50.0,7107.5625,6948.787982940674
1778014308.5520203,50.0,7107.5625,6948.787982940674
1778014308.6522882,50.0,7107.5625,6948.787982940674
1778014308.7525892,50.0,7107.5625,6948.787982940674
1778014308.852854,51.2,7107.5625,6948.787982940674
1778014308.9531176,50.0,7107.5625,6948.787982940674
1778014309.0533888,50.0,7107.5625,6948.787982940674
1778014309.1536818,50.0,7107.5625,6948.787982940674
1778014309.253952,50.0,7107.5625,6948.787982940674
1778014309.35421,50.0,7107.5625,6948.787982940674
1778014309.45452,50.0,7107.5625,6948.787982940674
1778014309.5548255,50.0,7107.5625,6948.787982940674
1778014309.6550922,50.0,7107.5625,6948.787982940674
1778014309.755354,50.0,7107.5625,6948.787982940674
1778014309.8556514,50.0,7107.5625,6948.787982940674
1778014309.9559362,50.0,7107.5625,6948.787982940674
1778014310.0562093,50.0,7107.5625,6948.787982940674
1778014310.1564791,50.0,7107.5625,6948.787982940674
1778014310.256735,51.2,7107.5625,6948.787982940674
1778014310.3569925,50.0,7107.5625,6948.787982940674
1778014310.4572403,50.0,7107.5625,6948.787982940674
1778014310.5575297,50.0,7107.5625,6948.787982940674
1778014310.6578012,50.0,7107.5625,6948.787982940674
1778014310.7580557,50.0,7107.5625,6948.787982940674
1778014310.8583288,50.0,7107.5625,6948.787982940674
1778014310.9586284,50.0,7107.5625,6948.787982940674
1778014311.0588984,50.0,7107.5625,6948.787982940674
1778014311.159168,50.0,7107.5625,6948.787982940674
1778014311.2594233,50.0,7107.5625,6948.787982940674
1778014311.3597362,50.0,7107.5625,6948.787982940674
1778014311.460004,50.0,7107.5625,6948.787982940674
1778014311.5602894,50.0,7107.5625,6948.787982940674
1778014311.6605616,50.0,7107.5625,6948.787982940674
1778014311.7608151,50.0,7107.5625,6948.787982940674
1778014311.861066,50.0,7107.5625,6948.787982940674
1778014311.9614093,50.0,7107.5625,6948.787982940674
1778014312.0616899,51.2,7107.5625,6948.787982940674
1778014312.16195,50.0,7107.5625,6948.787982940674
1778014312.262237,50.0,7107.5625,6948.787982940674
1778014312.3625376,50.0,7107.5625,6948.787982940674
1778014312.4628224,51.2,7107.5625,6948.787982940674
1778014312.563099,50.0,7107.5625,6948.787982940674
1778014312.663385,50.0,7107.5625,6948.787982940674
1778014312.7636797,50.0,7107.5625,6948.787982940674
1778014312.863947,50.0,7107.5625,6948.787982940674
1778014312.9642215,50.0,7107.5625,6948.787982940674
1778014313.064511,50.0,7107.5625,6948.787982940674
1778014313.1647968,50.0,7107.5625,6948.787982940674
1778014313.2651212,48.8,7107.5625,6948.787982940674
1778014313.3653955,50.0,7107.5625,6948.787982940674
1778014313.4657118,51.2,7107.5625,6948.787982940674
1778014313.5659833,50.0,7107.5625,6948.787982940674
1778014313.6662505,50.0,7107.5625,6948.787982940674
1778014313.7665632,50.0,7107.5625,6948.787982940674
1778014313.8668442,50.0,7107.5625,6948.787982940674
1778014313.9671164,50.0,7107.5625,6948.787982940674
1778014314.0673904,50.0,7107.5625,6948.787982940674
1778014314.1676908,50.0,7107.5625,6948.787982940674
1778014314.2679782,50.0,7107.5625,6948.787982940674
1778014314.3682528,50.0,7107.5625,6948.787982940674
1778014314.468549,50.0,7107.5625,6948.787982940674
1778014314.5688174,50.0,7107.5625,6948.787982940674
1778014314.6690767,50.0,7107.5625,6948.787982940674
1778014314.769345,50.0,7107.5625,6948.787982940674
1778014314.8696702,51.2,7107.5625,6948.787982940674
1778014314.9699476,50.0,7107.5625,6948.787982940674
1778014315.0702229,50.0,7107.5625,6948.787982940674
1778014315.1705165,50.0,7107.5625,6948.787982940674
1778014315.2708006,50.0,7107.5625,6948.787982940674
1778014315.3711147,50.0,7107.5625,6948.787982940674
1778014315.4713776,50.0,7107.5625,6948.787982940674
1778014315.5716476,50.0,7107.5625,6948.787982940674
1778014315.6719193,50.0,7107.5625,6948.787982940674
1778014315.772189,50.0,7107.5625,6948.787982940674
1778014315.8724782,50.0,7107.5625,6948.787982940674
1778014315.9727952,50.0,7107.5625,6948.787982940674
1778014316.07315,50.0,7107.5625,6948.787982940674
1778014316.173458,50.0,7107.5625,6948.787982940674
1778014316.273737,50.0,7107.5625,6948.787982940674
1778014316.37402,50.0,7107.5625,6948.787982940674
1778014316.474327,50.0,7107.5625,6948.787982940674
1778014316.5746832,51.2,7107.5625,6948.787982940674
1778014316.6749523,50.0,7107.5625,6948.787982940674
1778014316.7752135,50.0,7107.5625,6948.787982940674
1778014316.875511,50.0,7107.5625,6948.787982940674
1778014316.9757535,50.0,7107.5625,6948.787982940674
1778014317.0760074,50.0,7107.5625,6948.787982940674
1778014317.1763413,50.0,7107.5625,6948.787982940674
1778014317.2766573,50.0,7107.5625,6948.787982940674
1778014317.3769288,50.0,7107.5625,6948.787982940674
1778014317.4772103,50.0,7107.5625,6948.787982940674
1778014317.5774674,50.0,7107.5625,6948.787982940674
1778014317.6777225,50.0,7107.5625,6948.787982940674
1778014317.7780452,50.0,7107.5625,6948.787982940674
1778014317.878357,50.0,7107.5625,6948.787982940674
1778014317.9786646,51.2,7107.5625,6948.787982940674
1778014318.0789351,50.0,7107.5625,6948.787982940674
1778014318.1791914,50.0,7107.5625,6948.787982940674
1778014318.2794485,50.0,7107.5625,6948.787982940674
1778014318.3797872,50.0,7107.5625,6948.787982940674
1778014318.4800503,50.0,7107.5625,6948.787982940674
1778014318.5803142,50.0,7107.5625,6948.787982940674
1778014318.6805878,50.0,7107.5625,6948.787982940674
1778014318.7808406,50.0,7107.5625,6948.787982940674
1778014318.8810952,50.0,7107.5625,6948.787982940674
1778014318.981446,50.0,7107.5625,6948.787982940674
