timestamp,cpu_percent,memory_mb,total_time_sec
1778010133.381354,2.4,652.16015625,890.8164758682251
1778010133.4815578,0.0,653.2890625,890.8164758682251
1778010133.581745,2.5,654.4140625,890.8164758682251
1778010133.6819232,0.0,655.53125,890.8164758682251
1778010133.7821383,0.0,656.65625,890.8164758682251
1778010133.8823333,0.0,657.765625,890.8164758682251
1778010133.9826102,7.3,659.078125,890.8164758682251
1778010134.082831,17.5,662.77734375,890.8164758682251
1778010134.183032,0.0,663.890625,890.8164758682251
1778010134.2832997,5.1,665.12890625,890.8164758682251
1778010134.3835475,5.0,669.30859375,890.8164758682251
1778010134.4837632,0.0,670.4140625,890.8164758682251
1778010134.5839734,14.6,675.921875,890.8164758682251
1778010134.6841908,0.0,682.25,890.8164758682251
1778010134.7843943,0.0,683.37109375,890.8164758682251
1778010134.8846235,2.5,684.4609375,890.8164758682251
1778010134.9848332,2.5,685.578125,890.8164758682251
1778010135.0850458,0.0,686.6640625,890.8164758682251
1778010135.185248,0.0,687.796875,890.8164758682251
1778010135.2854617,0.0,688.91015625,890.8164758682251
1778010135.3857293,2.6,690.203125,890.8164758682251
1778010135.4859622,22.0,707.15625,890.8164758682251
1778010135.586172,2.6,715.6484375,890.8164758682251
1778010135.6863718,0.0,716.68359375,890.8164758682251
1778010135.7865822,2.5,717.73046875,890.8164758682251
1778010135.8867917,0.0,718.76171875,890.8164758682251
1778010135.9869978,0.0,719.81640625,890.8164758682251
1778010136.0871906,0.0,720.85546875,890.8164758682251
1778010136.187374,0.0,721.82421875,890.8164758682251
1778010136.2875848,0.0,722.7734375,890.8164758682251
1778010136.3877656,4.9,723.69140625,890.8164758682251
1778010136.4879506,0.0,724.640625,890.8164758682251
1778010136.5881422,0.0,725.578125,890.8164758682251
1778010136.6883292,0.0,726.4765625,890.8164758682251
1778010136.788554,2.4,727.41796875,890.8164758682251
1778010136.8887541,0.0,728.35546875,890.8164758682251
1778010136.9889526,0.0,729.28125,890.8164758682251
1778010137.0891435,0.0,730.23046875,890.8164758682251
1778010137.1893322,2.4,731.16015625,890.8164758682251
1778010137.289523,0.0,732.078125,890.8164758682251
1778010137.3897014,0.0,733.0,890.8164758682251
1778010137.4898732,2.5,733.95703125,890.8164758682251
1778010137.5900538,0.0,734.88671875,890.8164758682251
1778010137.6902294,0.0,735.8125,890.8164758682251
1778010137.7904153,2.4,736.78515625,890.8164758682251
1778010137.8906176,0.0,737.6953125,890.8164758682251
1778010137.9909527,30.0,738.26171875,890.8164758682251
1778010138.0912318,23.1,747.91796875,890.8164758682251
1778010138.191456,7.1,763.4296875,890.8164758682251
1778010138.2916422,0.0,764.3359375,890.8164758682251
1778010138.391849,0.0,765.2890625,890.8164758682251
1778010138.492039,0.0,766.21875,890.8164758682251
1778010138.5922253,0.0,767.1640625,890.8164758682251
1778010138.6924033,0.0,768.109375,890.8164758682251
1778010138.7925944,0.0,769.0234375,890.8164758682251
1778010138.8927636,2.5,769.9765625,890.8164758682251
1778010138.9929338,0.0,770.921875,890.8164758682251
1778010139.0931067,2.5,771.83203125,890.8164758682251
1778010139.1932807,0.0,772.7734375,890.8164758682251
1778010139.293452,0.0,773.71875,890.8164758682251
1778010139.3936307,0.0,774.65625,890.8164758682251
1778010139.4938064,0.0,775.6015625,890.8164758682251
1778010139.5939968,2.4,776.546875,890.8164758682251
1778010139.6941895,2.5,777.45703125,890.8164758682251
1778010139.7943728,0.0,778.3984375,890.8164758682251
1778010139.8946052,0.0,779.34375,890.8164758682251
1778010139.9947276,0.0,780.265625,890.8164758682251
1778010140.0948443,2.5,781.1953125,890.8164758682251
1778010140.1949742,0.0,782.14453125,890.8164758682251
1778010140.2950969,0.0,783.0703125,890.8164758682251
1778010140.395207,0.0,784.0078125,890.8164758682251
1778010140.4953232,0.0,784.94921875,890.8164758682251
1778010140.5954354,2.5,785.875,890.8164758682251
1778010140.6957564,32.5,786.3125,890.8164758682251
1778010140.795992,22.5,787.01171875,890.8164758682251
1778010140.8961773,0.0,788.36328125,890.8164758682251
1778010140.9963553,0.0,789.71484375,890.8164758682251
1778010141.0965648,0.0,791.0703125,890.8164758682251
1778010141.1967402,2.5,792.421875,890.8164758682251
1778010141.2969086,0.0,793.734375,890.8164758682251
1778010141.3970945,0.0,795.125,890.8164758682251
1778010141.497267,0.0,796.47265625,890.8164758682251
1778010141.5974574,2.5,797.8203125,890.8164758682251
1778010141.6976466,0.0,799.16796875,890.8164758682251
1778010141.797833,0.0,800.50390625,890.8164758682251
1778010141.8980193,2.4,801.8671875,890.8164758682251
1778010141.9982045,0.0,803.21875,890.8164758682251
1778010142.0983727,0.0,804.5703125,890.8164758682251
1778010142.1985655,2.6,805.921875,890.8164758682251
1778010142.2987497,0.0,807.26953125,890.8164758682251
1778010142.3989227,0.0,808.62109375,890.8164758682251
1778010142.4990919,0.0,809.97265625,890.8164758682251
1778010142.5993018,2.5,811.2578125,890.8164758682251
1778010142.6994746,0.0,812.578125,890.8164758682251
1778010142.7996426,0.0,813.9296875,890.8164758682251
1778010142.8998058,0.0,815.28125,890.8164758682251
1778010142.9999647,0.0,816.6328125,890.8164758682251
1778010143.1001465,2.5,817.984375,890.8164758682251
1778010143.2003286,0.0,819.33984375,890.8164758682251
1778010143.3005254,0.0,820.69140625,890.8164758682251
1778010143.4007602,2.5,822.078125,890.8164758682251
1778010143.5009649,12.5,822.9140625,890.8164758682251
1778010143.6011553,2.4,823.58984375,890.8164758682251
1778010143.7013326,0.0,824.265625,890.8164758682251
1778010143.8015382,2.4,824.94140625,890.8164758682251
1778010143.9017255,0.0,825.6171875,890.8164758682251
1778010144.0019097,0.0,826.2890625,890.8164758682251
1778010144.1020975,0.0,826.9609375,890.8164758682251
1778010144.2022913,0.0,827.63671875,890.8164758682251
1778010144.302569,2.5,828.27734375,890.8164758682251
1778010144.402791,14.6,828.91015625,890.8164758682251
1778010144.5029676,0.0,829.5859375,890.8164758682251
1778010144.6031575,0.0,830.25390625,890.8164758682251
1778010144.7033565,2.5,830.9296875,890.8164758682251
1778010144.8035686,0.0,831.60546875,890.8164758682251
1778010144.9037519,2.5,832.26953125,890.8164758682251
1778010145.0039554,0.0,832.93359375,890.8164758682251
1778010145.1041536,2.5,833.6171875,890.8164758682251
1778010145.2044082,4.9,834.25390625,890.8164758682251
1778010145.3046443,20.5,835.52734375,890.8164758682251
1778010145.404833,2.4,836.87890625,890.8164758682251
1778010145.5050254,2.5,838.2265625,890.8164758682251
1778010145.60521,0.0,839.578125,890.8164758682251
1778010145.7054079,0.0,840.9296875,890.8164758682251
1778010145.8056083,0.0,842.28125,890.8164758682251
1778010145.9058,0.0,843.62109375,890.8164758682251
1778010146.0060074,2.4,844.97265625,890.8164758682251
1778010146.106216,0.0,846.32421875,890.8164758682251
1778010146.2064123,0.0,847.67578125,890.8164758682251
1778010146.3066235,2.5,849.0234375,890.8164758682251
1778010146.4067993,2.5,850.37890625,890.8164758682251
1778010146.5069938,0.0,851.71875,890.8164758682251
1778010146.607265,20.0,852.6171875,890.8164758682251
1778010146.7074661,0.0,854.15625,890.8164758682251
1778010146.8076463,0.0,855.49609375,890.8164758682251
1778010146.9078307,0.0,856.8515625,890.8164758682251
1778010147.008091,2.5,858.23828125,890.8164758682251
1778010147.1083167,7.3,859.92578125,890.8164758682251
1778010147.2085388,0.0,861.27734375,890.8164758682251
1778010147.3087144,2.4,862.625,890.8164758682251
1778010147.4088929,0.0,863.87109375,890.8164758682251
1778010147.5091052,7.7,865.46875,890.8164758682251
1778010147.6092956,2.4,866.8203125,890.8164758682251
1778010147.7095225,0.0,868.1796875,890.8164758682251
1778010147.809698,0.0,869.53125,890.8164758682251
1778010147.909894,2.5,870.890625,890.8164758682251
1778010148.0100846,0.0,872.2421875,890.8164758682251
1778010148.1102703,0.0,873.6015625,890.8164758682251
1778010148.21044,2.4,874.953125,890.8164758682251
1778010148.3106,2.4,876.31640625,890.8164758682251
1778010148.4107735,0.0,877.67578125,890.8164758682251
1778010148.5109491,0.0,879.03515625,890.8164758682251
1778010148.611122,2.4,880.390625,890.8164758682251
1778010148.7113473,0.0,881.7421875,890.8164758682251
1778010148.811574,20.5,882.85546875,890.8164758682251
1778010148.9117506,0.0,884.2109375,890.8164758682251
1778010149.0119374,0.0,885.57421875,890.8164758682251
1778010149.1121216,0.0,886.9296875,890.8164758682251
1778010149.212322,0.0,888.27734375,890.8164758682251
1778010149.312531,2.4,889.62890625,890.8164758682251
1778010149.4127173,2.5,890.99609375,890.8164758682251
1778010149.5129113,0.0,892.3515625,890.8164758682251
1778010149.6130874,2.4,893.703125,890.8164758682251
1778010149.7133164,0.0,895.05859375,890.8164758682251
1778010149.8135433,0.0,896.390625,890.8164758682251
1778010149.9137418,2.4,897.7578125,890.8164758682251
1778010150.0139441,0.0,899.1015625,890.8164758682251
1778010150.1141386,0.0,900.421875,890.8164758682251
1778010150.2143388,0.0,901.80078125,890.8164758682251
1778010150.3145313,0.0,903.15234375,890.8164758682251
1778010150.4147115,2.6,904.5,890.8164758682251
1778010150.5149155,0.0,905.84765625,890.8164758682251
1778010150.615087,0.0,907.19921875,890.8164758682251
1778010150.7152655,0.0,908.5546875,890.8164758682251
1778010150.8154414,0.0,909.90234375,890.8164758682251
1778010150.9156098,2.4,911.21484375,890.8164758682251
1778010151.0157804,0.0,912.6015625,890.8164758682251
1778010151.1159465,2.4,913.9609375,890.8164758682251
1778010151.2161176,0.0,915.296875,890.8164758682251
1778010151.3163037,0.0,916.68359375,890.8164758682251
1778010151.4164834,0.0,918.03515625,890.8164758682251
1778010151.5166512,0.0,919.39453125,890.8164758682251
1778010151.616845,2.5,920.75,890.8164758682251
1778010151.717081,2.4,922.09765625,890.8164758682251
1778010151.8172936,0.0,923.453125,890.8164758682251
1778010151.917482,0.0,924.8203125,890.8164758682251
1778010152.0176706,0.0,926.1640625,890.8164758682251
1778010152.1178427,0.0,927.51953125,890.8164758682251
1778010152.2180068,0.0,928.859375,890.8164758682251
1778010152.3182278,9.5,930.05078125,890.8164758682251
1778010152.418526,45.0,930.05078125,890.8164758682251
1778010152.518763,2.6,931.625,890.8164758682251
1778010152.6189468,0.0,932.96484375,890.8164758682251
1778010152.7191222,2.5,934.38671875,890.8164758682251
1778010152.8192885,0.0,935.73046875,890.8164758682251
1778010152.9194567,0.0,937.171875,890.8164758682251
1778010153.019617,0.0,938.49609375,890.8164758682251
1778010153.1197834,0.0,939.86328125,890.8164758682251
1778010153.21994,2.4,941.1953125,890.8164758682251
1778010153.3200994,2.5,942.546875,890.8164758682251
1778010153.4202576,0.0,943.88671875,890.8164758682251
1778010153.520414,2.5,945.25390625,890.8164758682251
1778010153.6205842,0.0,946.5625,890.8164758682251
1778010153.7207565,0.0,947.94921875,890.8164758682251
1778010153.8209136,2.5,949.3125,890.8164758682251
1778010153.9210684,0.0,950.62890625,890.8164758682251
1778010154.0212212,0.0,951.81640625,890.8164758682251
1778010154.1213787,0.0,952.9921875,890.8164758682251
1778010154.2215724,0.0,954.15625,890.8164758682251
1778010154.3217483,0.0,955.33203125,890.8164758682251
1778010154.421927,2.5,956.5078125,890.8164758682251
1778010154.5220962,0.0,957.6796875,890.8164758682251
1778010154.622269,2.5,958.85546875,890.8164758682251
1778010154.7224312,0.0,960.03125,890.8164758682251
1778010154.8226037,0.0,961.203125,890.8164758682251
1778010154.9227881,2.5,962.37890625,890.8164758682251
1778010155.0229795,0.0,963.55078125,890.8164758682251
1778010155.1231637,0.0,964.72265625,890.8164758682251
1778010155.223349,0.0,965.8984375,890.8164758682251
1778010155.3235326,0.0,967.07421875,890.8164758682251
1778010155.423725,2.4,968.24609375,890.8164758682251
1778010155.5238938,0.0,969.421875,890.8164758682251
1778010155.6240804,0.0,970.59375,890.8164758682251
1778010155.7242665,0.0,971.76953125,890.8164758682251
1778010155.8244636,5.0,975.46484375,890.8164758682251
1778010155.9247496,33.3,977.98828125,890.8164758682251
1778010156.0250392,45.0,1025.921875,890.8164758682251
1778010156.1253884,50.0,1043.86328125,890.8164758682251
1778010156.2256978,51.2,1121.61328125,890.8164758682251
1778010156.3259737,50.0,1163.36328125,890.8164758682251
1778010156.426266,50.0,1169.55078125,890.8164758682251
1778010156.5265808,48.7,1217.48828125,890.8164758682251
1778010156.6268702,51.2,1265.23828125,890.8164758682251
1778010156.7271738,50.0,1313.17578125,890.8164758682251
1778010156.8274615,50.0,1361.11328125,890.8164758682251
1778010156.927742,51.2,1409.05078125,890.8164758682251
1778010157.0280128,50.0,1426.98828125,890.8164758682251
1778010157.1282854,50.0,1489.73828125,890.8164758682251
1778010157.2286053,50.0,1504.73828125,890.8164758682251
1778010157.3289008,50.0,1552.67578125,890.8164758682251
1778010157.4291925,50.0,1600.61328125,890.8164758682251
1778010157.529473,50.0,1630.42578125,890.8164758682251
1778010157.629784,50.0,1696.30078125,890.8164758682251
1778010157.730064,42.5,1744.23828125,890.8164758682251
1778010157.8303397,48.7,1792.17578125,890.8164758682251
1778010157.9306686,51.2,1792.17578125,890.8164758682251
1778010158.030957,47.5,1839.92578125,890.8164758682251
1778010158.131242,48.7,1887.86328125,890.8164758682251
1778010158.2315683,50.0,1935.80078125,890.8164758682251
1778010158.3318367,46.3,1983.703125,890.8164758682251
1778010158.432123,48.7,2001.67578125,890.8164758682251
1778010158.5324721,51.2,2031.48828125,890.8164758682251
1778010158.6327834,50.0,2079.42578125,890.8164758682251
1778010158.7330809,50.0,2127.36328125,890.8164758682251
1778010158.8333662,50.0,2175.30078125,890.8164758682251
1778010158.9336689,50.0,2199.17578125,890.8164758682251
1778010159.0339777,50.0,2270.98828125,890.8164758682251
1778010159.1342423,50.0,2318.92578125,890.8164758682251
1778010159.2345319,51.2,2366.86328125,890.8164758682251
1778010159.334839,50.0,2366.86328125,890.8164758682251
1778010159.435123,50.0,2414.62109375,890.8164758682251
1778010159.5354314,50.0,2462.55859375,890.8164758682251
1778010159.635729,48.8,2510.49609375,890.8164758682251
1778010159.7360172,48.7,2558.43359375,890.8164758682251
1778010159.8362994,50.0,2576.37109375,890.8164758682251
1778010159.936587,50.0,2654.12109375,890.8164758682251
1778010160.0368645,50.0,2689.93359375,890.8164758682251
1778010160.1371286,50.0,2702.05859375,890.8164758682251
1778010160.23743,50.0,2749.99609375,890.8164758682251
1778010160.3377094,50.0,2795.5625,890.8164758682251
1778010160.4380162,50.0,2845.6875,890.8164758682251
1778010160.5383081,50.0,2893.625,890.8164758682251
1778010160.6386302,50.0,2941.55859375,890.8164758682251
1778010160.738919,50.0,2959.5,890.8164758682251
1778010160.8392088,50.0,3021.4375,890.8164758682251
1778010160.9395266,50.0,3037.25,890.8164758682251
1778010161.0398223,50.0,3085.1875,890.8164758682251
1778010161.1401308,50.0,3133.125,890.8164758682251
1778010161.2404275,50.0,3162.9375,890.8164758682251
1778010161.3407207,51.2,3228.8125,890.8164758682251
1778010161.4410164,50.0,3276.75,890.8164758682251
1778010161.541307,50.0,3324.68359375,890.8164758682251
1778010161.6416566,50.0,3324.6875,890.8164758682251
1778010161.7419503,50.0,3372.4375,890.8164758682251
1778010161.8422525,50.0,3420.375,890.8164758682251
1778010161.9425752,50.0,3468.3125,890.8164758682251
1778010162.0428743,50.0,3516.24609375,890.8164758682251
1778010162.143158,50.0,3534.1875,890.8164758682251
1778010162.2434509,50.0,3611.9375,890.8164758682251
1778010162.3437276,50.0,3655.0625,890.8164758682251
1778010162.444048,50.0,3659.875,890.8164758682251
1778010162.5443413,50.0,3707.8125,890.8164758682251
1778010162.6446416,50.0,3755.56640625,890.8164758682251
1778010162.744946,50.0,3803.50390625,890.8164758682251
1778010162.8452418,51.2,3851.44140625,890.8164758682251
1778010162.9455528,50.0,3899.375,890.8164758682251
1778010163.0458307,50.0,3917.31640625,890.8164758682251
1778010163.1461031,50.0,3991.94140625,890.8164758682251
1778010163.2463913,50.0,3995.06640625,890.8164758682251
1778010163.3467302,51.2,4043.00390625,890.8164758682251
1778010163.4470341,48.7,4090.94140625,890.8164758682251
1778010163.5473213,50.0,4120.75390625,890.8164758682251
1778010163.6476586,50.0,4186.62890625,890.8164758682251
1778010163.7479548,50.0,4234.56640625,890.8164758682251
1778010163.8482375,51.2,4282.5,890.8164758682251
1778010163.9485254,50.0,4300.44140625,890.8164758682251
1778010164.048827,50.0,4330.25390625,890.8164758682251
1778010164.1491392,50.0,4378.19140625,890.8164758682251
1778010164.2494285,50.0,4426.12890625,890.8164758682251
1778010164.3497303,50.0,4474.06640625,890.8164758682251
1778010164.450021,48.7,4497.9453125,890.8164758682251
1778010164.5503287,48.8,4569.7578125,890.8164758682251
1778010164.6506245,50.0,4616.5078125,890.8164758682251
1778010164.7509084,50.0,4617.6953125,890.8164758682251
1778010164.8512216,50.0,4665.6328125,890.8164758682251
1778010164.9514873,48.8,4713.3828125,890.8164758682251
1778010165.0518067,50.0,4761.3203125,890.8164758682251
1778010165.1521196,50.0,4809.2578125,890.8164758682251
1778010165.2524107,48.7,4857.1953125,890.8164758682251
1778010165.3527014,51.2,4875.1328125,890.8164758682251
1778010165.4529915,50.0,4904.9453125,890.8164758682251
1778010165.5533028,48.7,4952.8828125,890.8164758682251
1778010165.653637,48.8,5000.8203125,890.8164758682251
1778010165.7539418,48.8,5048.7578125,890.8164758682251
1778010165.8542237,48.7,5072.6328125,890.8164758682251
1778010165.9545481,51.2,5144.4453125,890.8164758682251
1778010166.054829,50.0,5192.3828125,890.8164758682251
1778010166.1551032,50.0,5203.6328125,890.8164758682251
1778010166.2554026,50.0,5240.3203125,890.8164758682251
1778010166.3557086,48.8,5288.0703125,890.8164758682251
1778010166.4560115,50.0,5336.0078125,890.8164758682251
1778010166.556311,47.5,5383.9453125,890.8164758682251
1778010166.6566133,50.0,5431.8828125,890.8164758682251
1778010166.756899,50.0,5449.8203125,890.8164758682251
1778010166.8571908,50.0,5479.6328125,890.8164758682251
1778010166.9575195,48.8,5527.5703125,890.8164758682251
1778010167.0578167,50.0,5575.5078125,890.8164758682251
1778010167.1581128,47.5,5623.4453125,890.8164758682251
1778010167.2583494,48.7,5646.4296875,890.8164758682251
1778010167.3586445,50.0,5719.1328125,890.8164758682251
1778010167.4589193,50.0,5760.2578125,890.8164758682251
1778010167.5592186,50.0,5767.0703125,890.8164758682251
1778010167.6595287,48.8,5815.0078125,890.8164758682251
1778010167.759823,50.0,5856.94140625,890.8164758682251
1778010167.8601313,48.7,5910.6953125,890.8164758682251
1778010167.9604056,50.0,5958.6328125,890.8164758682251
1778010168.0607038,51.2,6006.5703125,890.8164758682251
1778010168.1609483,45.0,6090.57421875,890.8164758682251
1778010168.2611778,17.9,6667.50390625,890.8164758682251
1778010168.361409,10.0,6905.16796875,890.8164758682251
1778010168.4617305,25.6,6924.91015625,890.8164758682251
1778010168.5620227,50.0,6924.91015625,890.8164758682251
1778010168.6623206,50.0,6924.91015625,890.8164758682251
1778010168.762643,50.0,6924.91015625,890.8164758682251
1778010168.8629327,50.0,6924.91015625,890.8164758682251
1778010168.963318,50.0,6924.91015625,890.8164758682251
1778010169.0636334,50.0,6924.91015625,890.8164758682251
1778010169.1639578,50.0,6924.91015625,890.8164758682251
1778010169.264261,50.0,6924.91015625,890.8164758682251
1778010169.3645735,50.0,6924.91015625,890.8164758682251
1778010169.4648643,51.2,6924.91015625,890.8164758682251
1778010169.565161,50.0,6924.91015625,890.8164758682251
1778010169.665455,50.0,6924.91015625,890.8164758682251
1778010169.7657456,50.0,6924.91015625,890.8164758682251
1778010169.866049,50.0,6924.91015625,890.8164758682251
1778010169.966345,50.0,6924.91015625,890.8164758682251
1778010170.066675,50.0,6924.91015625,890.8164758682251
1778010170.166972,50.0,6924.91015625,890.8164758682251
1778010170.26733,50.0,6924.91015625,890.8164758682251
1778010170.3676422,50.0,6924.91015625,890.8164758682251
1778010170.4679432,50.0,6924.91015625,890.8164758682251
1778010170.5682282,50.0,6924.91015625,890.8164758682251
1778010170.668542,50.0,6924.91015625,890.8164758682251
1778010170.7688446,50.0,6924.91015625,890.8164758682251
1778010170.8691237,50.0,6924.91015625,890.8164758682251
1778010170.9694202,51.2,6924.91015625,890.8164758682251
1778010171.0697443,50.0,6924.91015625,890.8164758682251
1778010171.170054,50.0,6924.91015625,890.8164758682251
1778010171.2703457,50.0,6924.91015625,890.8164758682251
1778010171.3707054,50.0,6924.91015625,890.8164758682251
1778010171.471024,50.0,6924.91015625,890.8164758682251
1778010171.571321,50.0,6924.91015625,890.8164758682251
1778010171.6716375,50.0,6924.91015625,890.8164758682251
1778010171.7719316,51.2,6924.91015625,890.8164758682251
1778010171.8722477,50.0,6924.91015625,890.8164758682251
1778010171.972582,50.0,6924.91015625,890.8164758682251
1778010172.0728705,50.0,6924.91015625,890.8164758682251
1778010172.173164,50.0,6924.91015625,890.8164758682251
1778010172.2734523,50.0,6924.91015625,890.8164758682251
1778010172.3737485,51.2,6924.91015625,890.8164758682251
1778010172.4740424,50.0,6924.91015625,890.8164758682251
1778010172.5743356,50.0,6924.91015625,890.8164758682251
1778010172.6746721,50.0,6924.91015625,890.8164758682251
1778010172.7750373,50.0,6924.91015625,890.8164758682251
1778010172.8753335,50.0,6924.91015625,890.8164758682251
1778010172.9756408,50.0,6924.91015625,890.8164758682251
1778010173.0759525,50.0,6924.91015625,890.8164758682251
1778010173.176244,50.0,6924.91015625,890.8164758682251
1778010173.276583,50.0,6924.91015625,890.8164758682251
1778010173.3768709,50.0,6924.91015625,890.8164758682251
1778010173.4771743,50.0,6924.91015625,890.8164758682251
1778010173.5774782,50.0,6924.91015625,890.8164758682251
1778010173.677765,50.0,6924.91015625,890.8164758682251
1778010173.7780707,50.0,6924.91015625,890.8164758682251
1778010173.878377,50.0,6924.91015625,890.8164758682251
1778010173.9787374,51.2,6924.91015625,890.8164758682251
1778010174.0790358,50.0,6924.91015625,890.8164758682251
1778010174.1793568,50.0,6924.91015625,890.8164758682251
1778010174.2797072,50.0,6924.91015625,890.8164758682251
1778010174.380006,50.0,6924.91015625,890.8164758682251
1778010174.4803002,50.0,6924.91015625,890.8164758682251
1778010174.5806415,50.0,6924.91015625,890.8164758682251
1778010174.6809874,50.0,6924.91015625,890.8164758682251
1778010174.781275,50.0,6924.91015625,890.8164758682251
1778010174.8816059,50.0,6924.91015625,890.8164758682251
1778010174.9819272,50.0,6924.91015625,890.8164758682251
1778010175.0822382,50.0,6924.91015625,890.8164758682251
1778010175.182555,50.0,6924.91015625,890.8164758682251
1778010175.2828913,50.0,6924.91015625,890.8164758682251
1778010175.3831859,50.0,6924.91015625,890.8164758682251
1778010175.483486,50.0,6924.91015625,890.8164758682251
1778010175.583769,50.0,6924.91015625,890.8164758682251
1778010175.6840515,50.0,6924.91015625,890.8164758682251
1778010175.7843566,50.0,6924.91015625,890.8164758682251
1778010175.8846736,51.2,6924.91015625,890.8164758682251
1778010175.984997,48.8,6924.91015625,890.8164758682251
1778010176.0852861,50.0,6924.91015625,890.8164758682251
1778010176.1856008,50.0,6924.91015625,890.8164758682251
1778010176.2858963,51.2,6924.91015625,890.8164758682251
1778010176.386178,50.0,6924.91015625,890.8164758682251
1778010176.4864745,50.0,6924.91015625,890.8164758682251
1778010176.5868108,51.3,6924.91015625,890.8164758682251
1778010176.6871028,50.0,6924.91015625,890.8164758682251
1778010176.787398,50.0,6924.91015625,890.8164758682251
1778010176.8877308,50.0,6924.91015625,890.8164758682251
1778010176.9880242,50.0,6924.91015625,890.8164758682251
1778010177.0883138,50.0,6924.91015625,890.8164758682251
1778010177.1886396,50.0,6924.91015625,890.8164758682251
1778010177.2889519,50.0,6924.91015625,890.8164758682251
1778010177.389244,50.0,6924.91015625,890.8164758682251
1778010177.489564,50.0,6924.91015625,890.8164758682251
1778010177.5898268,50.0,6924.91015625,890.8164758682251
1778010177.690141,50.0,6924.91015625,890.8164758682251
1778010177.7904387,50.0,6924.91015625,890.8164758682251
1778010177.8907373,51.2,6924.91015625,890.8164758682251
1778010177.9910288,48.8,6924.91015625,890.8164758682251
1778010178.0913186,50.0,6924.91015625,890.8164758682251
1778010178.1916344,50.0,6924.91015625,890.8164758682251
1778010178.291927,50.0,6924.91015625,890.8164758682251
1778010178.3922617,50.0,6924.91015625,890.8164758682251
1778010178.4926088,50.0,6924.91015625,890.8164758682251
1778010178.5929134,50.0,6924.91015625,890.8164758682251
1778010178.6932042,50.0,6924.91015625,890.8164758682251
1778010178.7935395,50.0,6924.91015625,890.8164758682251
1778010178.893831,50.0,6924.91015625,890.8164758682251
1778010178.994119,50.0,6924.91015625,890.8164758682251
1778010179.0944083,50.0,6924.91015625,890.8164758682251
1778010179.1947267,51.2,6924.91015625,890.8164758682251
1778010179.2950733,50.0,6924.91015625,890.8164758682251
1778010179.3953714,50.0,6924.91015625,890.8164758682251
1778010179.4956708,50.0,6924.91015625,890.8164758682251
1778010179.5959914,50.0,6924.91015625,890.8164758682251
1778010179.6962976,50.0,6924.91015625,890.8164758682251
1778010179.7966225,50.0,6924.91015625,890.8164758682251
1778010179.8969245,50.0,6924.91015625,890.8164758682251
1778010179.9972408,50.0,6924.91015625,890.8164758682251
1778010180.0975776,50.0,6924.91015625,890.8164758682251
1778010180.1978762,50.0,6924.91015625,890.8164758682251
1778010180.2981753,50.0,6924.91015625,890.8164758682251
1778010180.3985162,50.0,6924.91015625,890.8164758682251
1778010180.498816,51.2,6924.91015625,890.8164758682251
1778010180.5991035,50.0,6924.91015625,890.8164758682251
