timestamp,cpu_percent,memory_mb,inference_time
1776298894.9030695,0.0,284.921875,5.132580518722534
1776298895.0032768,7.5,286.97265625,5.132580518722534
1776298895.1034536,6.3,286.9921875,5.132580518722534
1776298895.203866,9.9,309.015625,5.132580518722534
1776298895.3040702,20.0,313.203125,5.132580518722534
1776298895.439562,12.0,313.19921875,5.132580518722534
1776298895.5397305,1.2,313.05078125,5.132580518722534
1776298895.6412408,12.5,321.26171875,5.132580518722534
1776298895.7438955,13.3,326.0234375,5.132580518722534
1776298895.8448584,12.3,342.83984375,5.132580518722534
1776298895.9456897,12.5,354.0234375,5.132580518722534
1776298896.046041,30.9,407.6015625,5.132580518722534
1776298896.146269,40.0,433.7578125,5.132580518722534
1776298896.2466385,43.7,497.66796875,5.132580518722534
1776298896.3469794,50.0,551.48828125,5.132580518722534
1776298896.4473078,50.0,590.2109375,5.132580518722534
1776298896.547648,50.6,571.96875,5.132580518722534
1776298896.6479821,50.0,602.80078125,5.132580518722534
1776298896.7482064,42.5,602.59375,5.132580518722534
1776298896.8485293,44.3,657.45703125,5.132580518722534
1776298896.9488142,49.4,680.78515625,5.132580518722534
1776298897.0490832,50.0,701.7578125,5.132580518722534
1776298897.149388,50.0,776.73046875,5.132580518722534
1776298897.2499065,49.4,712.75390625,5.132580518722534
1776298897.3502407,49.4,785.79296875,5.132580518722534
1776298897.450608,49.4,813.29296875,5.132580518722534
1776298897.5508957,50.6,792.13671875,5.132580518722534
1776298897.65117,48.8,700.52734375,5.132580518722534
1776298897.751513,50.0,743.640625,5.132580518722534
1776298897.8518622,49.4,785.0234375,5.132580518722534
1776298897.952202,49.4,792.37109375,5.132580518722534
1776298898.052567,50.0,791.5078125,5.132580518722534
1776298898.152902,50.0,797.2265625,5.132580518722534
1776298898.2531357,46.8,664.12109375,5.132580518722534
1776298898.3533957,13.6,676.2421875,5.132580518722534
1776298898.4536862,48.8,751.62109375,5.132580518722534
1776298898.5540197,50.0,758.6328125,5.132580518722534
1776298898.6543672,48.8,775.1796875,5.132580518722534
1776298898.754727,48.1,774.421875,5.132580518722534
1776298898.8550808,50.0,811.5546875,5.132580518722534
1776298898.955344,48.8,749.51953125,5.132580518722534
1776298899.0556831,48.8,750.9453125,5.132580518722534
1776298899.1560125,50.0,755.35546875,5.132580518722534
1776298899.2563674,49.4,828.4609375,5.132580518722534
1776298899.3567197,49.4,750.4375,5.132580518722534
1776298899.4570603,49.4,824.08203125,5.132580518722534
1776298899.5572891,33.3,669.7421875,5.132580518722534
1776298899.657657,17.9,754.171875,5.132580518722534
1776298899.7580125,49.4,760.7265625,5.132580518722534
1776298899.8583148,48.7,813.55078125,5.132580518722534
1776298899.9586747,49.4,825.64453125,5.132580518722534
1776298900.0589817,47.5,786.41015625,5.132580518722534
1776298900.1593282,48.8,830.06640625,5.132580518722534
1776298900.259751,48.8,818.14453125,5.132580518722534
1776298900.36007,49.4,717.37109375,5.132580518722534
1776298900.460338,49.4,784.8359375,5.132580518722534
1776298900.5607011,47.5,829.57421875,5.132580518722534
1776298900.661045,49.4,703.2421875,5.132580518722534
