timestamp,cpu_percent,memory_mb,inference_time
1777949164.6158972,0.0,418.3828125,184.39490365982056
1777949164.716237,2.5,419.92578125,184.39490365982056
1777949164.816548,0.0,419.93359375,184.39490365982056
1777949164.9167411,7.4,475.890625,184.39490365982056
1777949165.0170329,12.5,551.71875,184.39490365982056
1777949165.1172557,13.6,631.5546875,184.39490365982056
1777949165.217482,11.4,711.96875,184.39490365982056
1777949165.3178036,12.5,792.63671875,184.39490365982056
1777949165.4180915,12.5,871.51953125,184.39490365982056
1777949165.5183659,12.3,871.77734375,184.39490365982056
1777949165.618633,12.5,871.78515625,184.39490365982056
1777949165.7189019,12.5,871.80078125,184.39490365982056
1777949165.819443,13.6,875.78125,184.39490365982056
1777949165.9197192,32.5,979.25,184.39490365982056
1777949166.0201147,23.5,1114.51953125,184.39490365982056
1777949166.120497,19.8,1268.26953125,184.39490365982056
1777949166.2208226,26.9,1407.265625,184.39490365982056
1777949166.3211753,43.9,1466.94140625,184.39490365982056
1777949166.4215667,31.2,1466.94140625,184.39490365982056
1777949166.521863,46.3,1247.953125,184.39490365982056
1777949166.6224291,30.5,1278.76953125,184.39490365982056
1777949166.8091598,12.2,1330.84765625,184.39490365982056
1777949166.9093676,12.5,1411.68359375,184.39490365982056
1777949167.0095732,12.5,1493.08984375,184.39490365982056
1777949167.1098034,12.5,1574.50390625,184.39490365982056
1777949167.2100544,12.3,1655.81640625,184.39490365982056
1777949167.3102827,12.5,1737.32421875,184.39490365982056
1777949167.4105246,13.6,1819.234375,184.39490365982056
1777949167.5107574,11.4,1901.3125,184.39490365982056
1777949167.6110895,12.5,1983.24609375,184.39490365982056
1777949167.7113144,13.6,2065.37890625,184.39490365982056
1777949167.8115478,12.5,2147.671875,184.39490365982056
1777949167.9117796,11.3,2229.7109375,184.39490365982056
1777949168.0120356,13.6,2311.625,184.39490365982056
1777949168.11226,12.5,2393.82421875,184.39490365982056
1777949168.2124891,12.5,2475.796875,184.39490365982056
1777949168.3127177,12.5,2557.81640625,184.39490365982056
1777949168.4129498,12.5,2639.8828125,184.39490365982056
1777949168.5131793,12.5,2722.2109375,184.39490365982056
1777949168.6134024,12.3,2795.67578125,184.39490365982056
1777949168.7136524,12.5,2795.67578125,184.39490365982056
1777949168.8139071,12.5,2795.67578125,184.39490365982056
1777949168.9141538,12.5,2795.67578125,184.39490365982056
1777949169.01442,12.5,2795.67578125,184.39490365982056
1777949169.1146684,12.5,2795.67578125,184.39490365982056
1777949169.2149189,12.5,2795.67578125,184.39490365982056
1777949169.315163,13.4,2795.67578125,184.39490365982056
1777949169.415402,12.5,2795.67578125,184.39490365982056
1777949169.5156426,12.5,2795.67578125,184.39490365982056
1777949169.6158798,12.5,2795.67578125,184.39490365982056
1777949169.7161436,12.5,2795.67578125,184.39490365982056
1777949169.8163848,12.5,2795.67578125,184.39490365982056
1777949169.916619,12.5,2795.67578125,184.39490365982056
1777949170.0168614,11.3,2833.94140625,184.39490365982056
1777949170.117173,12.5,2899.98828125,184.39490365982056
1777949170.2174325,17.3,2967.46875,184.39490365982056
1777949170.3177397,32.9,3013.48046875,184.39490365982056
1777949170.418053,32.1,2975.23046875,184.39490365982056
1777949170.5183256,12.5,2975.23046875,184.39490365982056
1777949170.678825,12.5,2558.16015625,184.39490365982056
1777949170.8074703,12.8,507.30859375,184.39490365982056
1777949170.907767,2.2,507.30859375,184.39490365982056
1777949171.0079474,1.2,507.31640625,184.39490365982056
1777949171.1438217,11.4,528.69140625,184.39490365982056
1777949171.379394,12.2,542.57421875,184.39490365982056
1777949171.5102408,12.8,566.8046875,184.39490365982056
1777949171.6925287,11.7,589.625,184.39490365982056
1777949171.8487842,12.9,620.46875,184.39490365982056
1777949171.949155,37.6,1121.19921875,184.39490365982056
1777949172.0494978,50.0,1545.13671875,184.39490365982056
1777949172.1498168,50.0,1941.13671875,184.39490365982056
1777949172.250177,50.6,2369.01171875,184.39490365982056
1777949172.350498,50.0,2471.35546875,184.39490365982056
1777949172.4507997,49.4,2471.66796875,184.39490365982056
1777949172.5511408,50.6,2471.79296875,184.39490365982056
1777949172.6514359,50.0,2472.0390625,184.39490365982056
1777949172.751805,50.0,2472.7265625,184.39490365982056
1777949172.8521311,49.4,2473.16015625,184.39490365982056
1777949172.9524207,50.0,2473.97265625,184.39490365982056
1777949173.0527396,50.0,2474.34765625,184.39490365982056
1777949173.1531155,50.0,2474.78515625,184.39490365982056
1777949173.253413,50.6,2475.72265625,184.39490365982056
1777949173.3537252,50.0,2476.16015625,184.39490365982056
1777949173.454048,50.0,2476.59765625,184.39490365982056
1777949173.5543337,50.0,2477.34765625,184.39490365982056
1777949173.6546528,50.0,2477.41015625,184.39490365982056
1777949173.7550492,50.0,2477.78515625,184.39490365982056
1777949173.8553267,50.6,2478.46875,184.39490365982056
1777949173.9556727,50.0,2478.77734375,184.39490365982056
1777949174.05599,50.0,2478.90234375,184.39490365982056
1777949174.1562886,49.4,2479.46484375,184.39490365982056
1777949174.256585,50.0,2479.71484375,184.39490365982056
1777949174.3568778,50.0,2480.08984375,184.39490365982056
1777949174.4571803,50.6,2480.71484375,184.39490365982056
1777949174.5574718,49.4,2480.96484375,184.39490365982056
1777949174.657765,50.6,2481.21484375,184.39490365982056
1777949174.758105,50.0,2481.58984375,184.39490365982056
1777949174.8584816,50.6,2481.83984375,184.39490365982056
1777949174.9587746,50.0,2482.15234375,184.39490365982056
1777949175.0591276,50.0,2482.77734375,184.39490365982056
1777949175.1594527,50.0,2483.08984375,184.39490365982056
1777949175.2598019,50.0,2483.27734375,184.39490365982056
1777949175.3601062,50.0,2483.71484375,184.39490365982056
1777949175.4604461,50.0,2484.1484375,184.39490365982056
1777949175.5607362,49.4,2484.4609375,184.39490365982056
1777949175.6611135,50.6,2484.76953125,184.39490365982056
1777949175.761412,50.6,2485.14453125,184.39490365982056
1777949175.861835,50.0,2485.39453125,184.39490365982056
1777949175.9621754,50.0,2486.14453125,184.39490365982056
1777949176.0624783,50.0,2486.45703125,184.39490365982056
1777949176.162813,50.0,2486.83203125,184.39490365982056
1777949176.2631817,50.0,2487.58203125,184.39490365982056
1777949176.3634846,50.6,2488.01953125,184.39490365982056
1777949176.4637778,50.0,2488.49609375,184.39490365982056
1777949176.5641038,50.0,2488.99609375,184.39490365982056
1777949176.6644228,50.6,2489.12109375,184.39490365982056
1777949176.7647572,50.0,2489.43359375,184.39490365982056
1777949176.8650644,50.0,2489.55859375,184.39490365982056
1777949176.965413,49.4,2489.82421875,184.39490365982056
1777949177.0657032,50.0,2490.26171875,184.39490365982056
1777949177.1660101,50.0,2490.76171875,184.39490365982056
1777949177.2663038,50.0,2490.94921875,184.39490365982056
1777949177.3666108,50.0,2491.13671875,184.39490365982056
1777949177.466916,50.0,2491.76171875,184.39490365982056
1777949177.5672677,50.6,2492.65234375,184.39490365982056
1777949177.6675618,50.0,2493.55078125,184.39490365982056
1777949177.7679274,50.0,2494.24609375,184.39490365982056
1777949177.8682306,50.0,2494.55859375,184.39490365982056
1777949177.9686348,50.0,2494.68359375,184.39490365982056
1777949178.0689409,50.0,2495.2421875,184.39490365982056
1777949178.1692758,50.0,2495.6171875,184.39490365982056
1777949178.2695804,49.4,2495.8046875,184.39490365982056
1777949178.369875,50.0,2496.37109375,184.39490365982056
1777949178.4701924,50.6,2496.55859375,184.39490365982056
1777949178.5704947,50.0,2497.45703125,184.39490365982056
1777949178.6707914,50.0,2497.73046875,184.39490365982056
1777949178.7711172,50.0,2498.04296875,184.39490365982056
1777949178.8714347,50.0,2498.23046875,184.39490365982056
1777949178.971721,50.0,2498.4140625,184.39490365982056
1777949179.0720477,50.0,2500.28125,184.39490365982056
1777949179.1723788,50.6,2500.4921875,184.39490365982056
1777949179.2726882,50.0,2501.59375,184.39490365982056
1777949179.373037,50.0,2501.78125,184.39490365982056
1777949179.4733276,50.6,2501.96875,184.39490365982056
1777949179.5736346,50.0,2503.12109375,184.39490365982056
1777949179.6739335,49.4,2503.2890625,184.39490365982056
1777949179.7742164,50.0,2504.28515625,184.39490365982056
1777949179.8745058,50.0,2504.640625,184.39490365982056
1777949179.9748075,50.0,2504.9375,184.39490365982056
1777949180.0751998,50.6,2505.1640625,184.39490365982056
1777949180.1754935,50.0,2505.2734375,184.39490365982056
1777949180.2757788,50.0,2505.42578125,184.39490365982056
1777949180.3760881,50.0,2505.55078125,184.39490365982056
1777949180.476388,50.0,2508.2734375,184.39490365982056
1777949180.5767376,50.0,2516.95703125,184.39490365982056
1777949180.6770759,50.0,2517.2421875,184.39490365982056
1777949180.7773635,50.0,2517.71484375,184.39490365982056
1777949180.8776677,50.0,2518.8125,184.39490365982056
1777949180.9780369,50.0,2520.04296875,184.39490365982056
1777949181.078346,50.0,2521.11328125,184.39490365982056
1777949181.178672,49.4,2521.2890625,184.39490365982056
1777949181.2789657,50.0,2521.52734375,184.39490365982056
1777949181.3792827,50.6,2521.76953125,184.39490365982056
1777949181.47961,50.0,2521.83203125,184.39490365982056
1777949181.5799632,50.0,2521.89453125,184.39490365982056
1777949181.680253,50.0,2521.95703125,184.39490365982056
1777949181.780592,50.0,2522.140625,184.39490365982056
1777949181.8809395,50.0,2522.265625,184.39490365982056
1777949181.981247,50.6,2522.390625,184.39490365982056
1777949182.0815299,50.0,2522.6015625,184.39490365982056
1777949182.1818335,50.0,2523.6015625,184.39490365982056
1777949182.2821438,50.0,2523.8515625,184.39490365982056
1777949182.3824556,50.0,2524.16015625,184.39490365982056
1777949182.4828196,49.4,2524.27734375,184.39490365982056
1777949182.5831308,50.0,2524.453125,184.39490365982056
1777949182.6834028,50.0,2524.88671875,184.39490365982056
1777949182.7836962,50.6,2527.0078125,184.39490365982056
1777949182.8839965,50.0,2527.13671875,184.39490365982056
1777949182.9843597,50.6,2527.25390625,184.39490365982056
1777949183.084644,50.0,2527.25390625,184.39490365982056
1777949183.1850307,50.0,2527.56640625,184.39490365982056
1777949183.2853227,49.4,2527.69140625,184.39490365982056
1777949183.3856237,50.0,2529.5,184.39490365982056
1777949183.4860675,50.0,2531.6953125,184.39490365982056
1777949183.586441,50.6,2532.046875,184.39490365982056
1777949183.6867213,50.0,2532.30859375,184.39490365982056
1777949183.787083,49.4,2532.43359375,184.39490365982056
1777949183.88741,50.6,2532.68359375,184.39490365982056
1777949183.9876919,50.0,2532.87109375,184.39490365982056
1777949184.0880737,50.0,2532.93359375,184.39490365982056
1777949184.1883607,49.4,2532.93359375,184.39490365982056
1777949184.2886512,50.0,2533.18359375,184.39490365982056
1777949184.3889434,50.0,2533.43359375,184.39490365982056
1777949184.4892356,50.6,2533.43359375,184.39490365982056
1777949184.589527,50.0,2533.43359375,184.39490365982056
1777949184.6898398,50.0,2533.55859375,184.39490365982056
1777949184.7901483,50.0,2533.55859375,184.39490365982056
1777949184.8904457,50.0,2534.35546875,184.39490365982056
1777949184.9907415,50.6,2535.578125,184.39490365982056
1777949185.0910428,50.0,2535.72265625,184.39490365982056
1777949185.191335,50.0,2535.859375,184.39490365982056
1777949185.2916217,50.0,2536.06640625,184.39490365982056
1777949185.3919113,50.0,2536.34765625,184.39490365982056
1777949185.4922364,50.0,2536.49609375,184.39490365982056
1777949185.5925057,50.0,2536.62109375,184.39490365982056
1777949185.6927981,50.0,2536.76171875,184.39490365982056
1777949185.793109,49.4,2538.0234375,184.39490365982056
1777949185.8933973,50.0,2539.30078125,184.39490365982056
