timestamp,cpu_percent,memory_mb,gpu_percent,vram_mb,inference_time
1778168083.412,12.50,2212.61,23.00,2042.56,239.70
1778168083.513,12.30,2212.61,23.00,2042.56,239.70
1778168083.613,12.50,2212.61,23.00,2042.56,239.70
1778168083.713,12.50,2212.61,23.00,2042.56,239.70
1778168083.814,12.50,2212.61,23.00,2044.56,239.70
1778168083.914,12.50,2212.61,24.00,2044.56,239.70
1778168084.014,12.50,2212.61,24.00,2044.56,239.70
1778168084.114,12.30,2212.61,24.00,2046.56,239.70
1778168084.215,12.50,2212.61,24.00,2046.56,239.70
1778168084.315,12.50,2212.61,24.00,2046.56,239.70
1778168084.415,12.50,2212.61,24.00,2046.56,239.70
1778168084.516,12.50,2212.61,24.00,2050.56,239.70
1778168084.616,12.30,2212.61,24.00,2050.56,239.70
1778168084.716,14.60,2212.61,25.00,2050.56,239.70
1778168084.817,12.50,2212.61,25.00,2050.56,239.70
1778168084.917,12.50,2212.61,25.00,2050.56,239.70
1778168085.017,12.50,2212.61,25.00,2054.56,239.70
1778168085.117,12.50,2212.61,25.00,2056.56,239.70
1778168085.218,12.50,2212.61,25.00,2056.56,239.70
1778168085.318,12.30,2212.61,25.00,2056.56,239.70
1778168085.418,12.50,2212.61,25.00,2056.56,239.70
1778168085.518,12.50,2212.61,25.00,2056.56,239.70
1778168085.619,12.50,2212.61,25.00,2056.56,239.70
1778168085.719,12.50,2212.61,25.00,2058.56,239.70
1778168085.819,12.30,2212.61,25.00,2060.56,239.70
1778168085.920,12.50,2212.61,25.00,2062.56,239.70
1778168086.020,12.50,2212.61,25.00,2062.56,239.70
1778168086.120,12.50,2212.61,24.00,2062.56,239.70
1778168086.220,12.50,2212.61,24.00,2062.56,239.70
1778168086.321,12.50,2212.61,25.00,2062.56,239.70
1778168086.421,12.30,2212.61,25.00,2064.56,239.70
1778168086.521,12.50,2212.61,25.00,2064.56,239.70
1778168086.621,12.50,2212.61,25.00,2064.56,239.70
1778168086.722,12.50,2212.61,24.00,2064.56,239.70
1778168086.822,12.50,2212.61,24.00,2064.56,239.70
1778168086.922,12.50,2212.61,24.00,2064.56,239.70
1778168087.022,12.50,2212.61,24.00,2066.56,239.70
1778168087.123,12.30,2212.61,25.00,2070.56,239.70
1778168087.223,12.50,2212.61,25.00,2080.56,239.70
1778168087.323,12.50,2212.61,25.00,2080.56,239.70
1778168087.424,12.50,2212.61,25.00,2080.56,239.70
1778168087.524,12.50,2212.61,25.00,2080.56,239.70
1778168087.624,12.30,2212.61,25.00,2080.56,239.70
1778168087.725,12.50,2212.61,25.00,2080.56,239.70
1778168087.825,12.50,2212.61,25.00,2080.56,239.70
1778168087.925,12.50,2212.61,25.00,2080.56,239.70
1778168088.025,12.50,2212.61,25.00,2080.56,239.70
1778168088.125,12.50,2212.61,25.00,2080.56,239.70
1778168088.226,12.50,2212.61,25.00,2080.56,239.70
1778168088.326,12.30,2212.61,25.00,2080.56,239.70
1778168088.426,12.50,2212.61,25.00,2080.56,239.70
1778168088.526,12.50,2212.61,25.00,2080.56,239.70
1778168088.627,12.50,2212.61,25.00,2080.56,239.70
1778168088.727,12.50,2212.61,25.00,2080.56,239.70
1778168088.827,13.60,2212.61,25.00,2080.56,239.70
1778168088.928,12.30,2212.61,25.00,2080.56,239.70
1778168089.028,12.50,2212.61,25.00,2080.56,239.70
1778168089.128,12.50,2212.61,25.00,2080.56,239.70
1778168089.229,12.50,2212.61,25.00,2080.56,239.70
